word,synonyms
Aftenposten,"['Adresseavisen', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
Ahriman,"['Belsebub', 'demon', 'den onde', 'djevel', 'faen', 'fande', 'Gamle Erik', 'hinmann', 'jækel', 'jævel', 'Lucifer', 'mannen med hestehoven', 'Mefistofeles', 'motstandermakt', 'pokker', 'satan', 'styggen']"
Allah,"['allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
BH,"['blazer', 'bleser', 'bluse', 'brystholder', 'genser', 'jakke', 'kofte', 'lusekofte', 'overdel', 'overtrøye', 'røykejakke', 'skjorte', 'strikkegenser', 'sweater', 'tskjorte', 'topp', 'trøye', 'ullgenser', 'undertrøye', 'vest']"
BSD,"['GPL', 'LGPL', 'MIT', 'MPL', 'QPL', 'SISSL']"
Belsebub,"['Ahriman', 'demon', 'den onde', 'djevel', 'faen', 'fande', 'Gamle Erik', 'hinmann', 'jækel', 'jævel', 'Lucifer', 'mannen med hestehoven', 'Mefistofeles', 'motstandermakt', 'pokker', 'satan', 'styggen']"
Bergens Tidende,"['Adresseavisen', 'Aftenposten', 'avis', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
CD,"['bluray', 'båndstasjon', 'diskett', 'DVD', 'harddisk', 'HDDVD', 'hullbånd', 'hullkort', 'internminne', 'kassett', 'kassettbånd', 'kompaktplate', 'lagringsenhet', 'lagringsmedia', 'magnetkjerneminne', 'minne', 'minnebrikke', 'minnepinne', 'multimedium', 'radiorør', 'stasjon muntlig mening', 'trommelminne', 'USBdisk', 'williamsminne', 'zipdisk']"
DOS,"['GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP', 'lett om hjertet', 'lett til sinns', 'lettet', 'rolig', 'sikker', 'sorgfri', 'trygg', 'uanfektet', 'ubekymret']"
DVD,"['bluray', 'båndstasjon', 'CD', 'diskett', 'harddisk', 'HDDVD', 'hullbånd', 'hullkort', 'internminne', 'kassett', 'kassettbånd', 'kompaktplate', 'lagringsenhet', 'lagringsmedia', 'magnetkjerneminne', 'minne', 'minnebrikke', 'minnepinne', 'multimedium', 'radiorør', 'stasjon muntlig mening', 'trommelminne', 'USBdisk', 'williamsminne', 'zipdisk']"
Dagbladet,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
Dagens næringsliv,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
Dagsavisen,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
Dr.,"['frue', 'frøken', 'Herr', 'Hr', 'høflig tiltale', 'min gode mann', 'min herre', 'mister']"
Erin (Irland),['Grønn øy']
Evig din,"['Hilsen', 'Kjærlig hilsen', 'Kyss og klem', 'Med vennlig hilsen', 'Mvh', 'Vennlig hilsen']"
Faderen,"['Allah', 'allfader', 'den høyeste', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Fædrelandsvennen,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
GNU/Linux,"['BSD', 'HPUX', 'Linux', 'Mac OS X', 'Solaris', 'Unix']"
GNU/Linux med wine,"['DOS', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbeger', '2']"
GPL,"['BSD', 'LGPL', 'MIT', 'MPL', 'QPL', 'SISSL']"
Gamle Erik,"['Ahriman', 'Belsebub', 'demon', 'den onde', 'djevel', 'faen', 'fande', 'hinmann', 'jækel', 'jævel', 'Lucifer', 'mannen med hestehoven', 'Mefistofeles', 'motstandermakt', 'pokker', 'satan', 'styggen']"
Gehenna,"['det hinsidige', 'dødsriket', 'Hades', 'Hel', 'helvete', 'inferno', 'pandemonium', 'purgatorium', 'skjærsild', 'svovelpøl', 'underverdenen']"
Grand Prix,"['bilkonkurranse', 'billøp']"
Grønn øy,['Erin Irland']
Gud,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Gud fader,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Guds rike,"['de evige jaktmarker', 'det hinsidige', 'dødsriket', 'eden', 'himmelen', 'himmelriket', 'nirvana', 'paradis', 'valhall']"
HD-DVD,"['bluray', 'båndstasjon', 'CD', 'diskett', 'DVD', 'harddisk', 'hullbånd', 'hullkort', 'internminne', 'kassett', 'kassettbånd', 'kompaktplate', 'lagringsenhet', 'lagringsmedia', 'magnetkjerneminne', 'minne', 'minnebrikke', 'minnepinne', 'multimedium', 'radiorør', 'stasjon muntlig mening', 'trommelminne', 'USBdisk', 'williamsminne', 'zipdisk']"
HP-UX,"['BSD', 'GNU/Linux', 'Linux', 'Mac OS X', 'Solaris', 'Unix']"
Hades,"['det hinsidige', 'dødsriket', 'Gehenna', 'Hel', 'helvete', 'inferno', 'pandemonium', 'purgatorium', 'skjærsild', 'svovelpøl', 'underverdenen']"
Hel,"['det hinsidige', 'dødsriket', 'Gehenna', 'Hades', 'helvete', 'inferno', 'pandemonium', 'purgatorium', 'skjærsild', 'svovelpøl', 'underverdenen']"
Hellig bok,['veda']
Herr,"['Dr', 'frue', 'frøken', 'Hr', 'høflig tiltale', 'min gode mann', 'min herre', 'mister']"
Hilsen,"['Evig din', 'Kjærlig hilsen', 'Kyss og klem', 'Med vennlig hilsen', 'Mvh', 'Vennlig hilsen']"
Himmelens hersker,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Jahve', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Hr.,"['Dr', 'frue', 'frøken', 'Herr', 'høflig tiltale', 'min gode mann', 'min herre', 'mister']"
ISP,"['Internettleverandør', 'internettleverandør', 'nettleverandør']"
Inari,['innsjø']
Internett,"['datanettverk', 'forbindelse', 'internnett', 'intranett', 'kobling', 'kommunikasjon', 'nett', 'nettverk', 'verdensvev', 'vev']"
Internett-leverandør,"['internettleverandør', 'ISP', 'nettleverandør']"
Jahve,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Jehova,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jesus Kristus', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Jesus Kristus,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Skaperen', 'vår himmelske far', 'Vårherre']"
Jon Blund,"['være i Morfei armer', 'blund', 'dorm', 'drøm', 'drømmeland', 'dupp', 'dvale', 'døs', 'hvil', 'hvile', 'høneblund', 'lur', 'napp', 'Ole Lukkøye', 'slummer', 'somnambulisme', 'søvn', 'søvngjengeri']"
Jord og himmel,"['altet', 'galaksen', 'kosmos', 'rommet', 'universet', 'verden', 'verdensaltet', 'verdensrommet']"
KWord,"['Abiword', 'emacs', 'gedit', 'Kate', 'Notepad', 'OpenOfficeorg', 'Pagemaker', 'Quark express', 'Scribus', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
Kate,"['Abiword', 'emacs', 'gedit', 'KWord', 'Notepad', 'OpenOfficeorg', 'Pagemaker', 'Quark express', 'Scribus', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
Kjærlig hilsen,"['Evig din', 'Hilsen', 'Kyss og klem', 'Med vennlig hilsen', 'Mvh', 'Vennlig hilsen']"
Kyss og klem,"['Evig din', 'Hilsen', 'Kjærlig hilsen', 'Med vennlig hilsen', 'Mvh', 'Vennlig hilsen']"
LGPL,"['BSD', 'GPL', 'MIT', 'MPL', 'QPL', 'SISSL']"
LP,"['78plate', 'grammofonplate', 'lpplate', 'maksisingel', 'plate', 'singel', 'skive']"
-,"['grammofonplate', 'lp-plate', 'maksisingel', 'plate', 'singel', 'skive', 'Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang']"
LSD,"['alkohol', 'amfetamin', 'bedøvelse', 'dop', 'hallusinogen', 'hasj', 'heroin', 'khat', 'knark', 'kodein', 'kokain', 'marihuana', 'meskalin', 'metadon', 'morfin', 'narkotika', 'opium', 'rusgift', 'rusmiddel', 'rød fluesopp', 'sentralstimulerende middel', 'smertestillende', 'stimulans', 'stoff', 'tobakk']"
Linux,"['BSD', 'GNU/Linux', 'HPUX', 'Mac OS X', 'Solaris', 'Unix']"
Lucifer,"['Ahriman', 'Belsebub', 'demon', 'den onde', 'djevel', 'faen', 'fande', 'Gamle Erik', 'hinmann', 'jækel', 'jævel', 'mannen med hestehoven', 'Mefistofeles', 'motstandermakt', 'pokker', 'satan', 'styggen']"
MIT,"['BSD', 'GPL', 'LGPL', 'MPL', 'QPL', 'SISSL']"
MPL,"['BSD', 'GPL', 'LGPL', 'MIT', 'QPL', 'SISSL']"
MS-DOS,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbehandlet', '1']"
Mac OS X,"['BSD', 'GNU/Linux', 'HPUX', 'Linux', 'Solaris', 'Unix']"
Med vennlig hilsen,"['Evig din', 'Hilsen', 'Kjærlig hilsen', 'Kyss og klem', 'Mvh', 'Vennlig hilsen']"
Mefistofeles,"['Ahriman', 'Belsebub', 'demon', 'den onde', 'djevel', 'faen', 'fande', 'Gamle Erik', 'hinmann', 'jækel', 'jævel', 'Lucifer', 'mannen med hestehoven', 'motstandermakt', 'pokker', 'satan', 'styggen']"
Microsoft Windows,"['DOS', 'GNU/Linux med wine', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP', 'brå', 'ekspeditt', 'ekspress', 'flyktig', 'førlig', 'hodekuls', 'hurtig', 'i ett nå', 'i fullt firsprang', 'i hui og hast', 'kjapp', 'kvikk', 'lett på labben', 'med stormskritt', 'på rekordtid', 'rapp', 'rask', 'skyndsom', 'snar', 'snøgg', 'som et olja lyn', 'som ild i tørt gress', 'svint', 'så det kost etter', 'så det suser']"
Morgenbladet,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
Mvh,"['Evig din', 'Hilsen', 'Kjærlig hilsen', 'Kyss og klem', 'Med vennlig hilsen', 'Vennlig hilsen']"
NRF,['norsk rødt fe']
NaOH,"['base', 'etsende middel', 'lut', 'Plumbo', 'syrenøytralisator', 'vaskemiddel']"
Notepad,"['Abiword', 'emacs', 'gedit', 'Kate', 'KWord', 'OpenOfficeorg', 'Pagemaker', 'Quark express', 'Scribus', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
OPEC,"['Oljekartell', 'Organisasjonen av oljeeksporterende land']"
Oksygen,"['grunnstoff', 'luft muntlig mening', 'surstoff muntlig mening']"
Ole Lukkøye,"['være i Morfei armer', 'blund', 'dorm', 'drøm', 'drømmeland', 'dupp', 'dvale', 'døs', 'hvil', 'hvile', 'høneblund', 'Jon Blund', 'lur', 'napp', 'slummer', 'somnambulisme', 'søvn', 'søvngjengeri']"
Oljekartell,"['OPEC', 'Organisasjonen av oljeeksporterende land']"
OpenOffice.org,"['Abiword', 'emacs', 'gedit', 'Kate', 'KWord', 'Notepad', 'Pagemaker', 'Quark express', 'Scribus', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
Organisasjonen av oljeeksporterende land,"['Oljekartell', 'OPEC']"
Pagemaker,"['Abiword', 'emacs', 'gedit', 'Kate', 'KWord', 'Notepad', 'OpenOfficeorg', 'Quark express', 'Scribus', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
Plumbo,"['base', 'etsende middel', 'lut', 'NaOH', 'syrenøytralisator', 'vaskemiddel']"
Porters fem krefter,"['bransjeanalyse', 'eksternanalyse', 'industrianalyse', 'styrker og svakheter', 'supplementanalyse']"
QDOS,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbejae', '1']"
QPL,"['BSD', 'GPL', 'LGPL', 'MIT', 'MPL', 'SISSL']"
Quark express,"['Abiword', 'emacs', 'gedit', 'Kate', 'KWord', 'Notepad', 'OpenOfficeorg', 'Pagemaker', 'Scribus', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
ReactOS,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbekjentgjørelse', '1']"
SISSL,"['BSD', 'GPL', 'LGPL', 'MIT', 'MPL', 'QPL']"
Scribus,"['Abiword', 'emacs', 'gedit', 'Kate', 'KWord', 'Notepad', 'OpenOfficeorg', 'Pagemaker', 'Quark express', 'skriveprogram', 'tekstbehandlingsprogram', 'vi', 'vim', 'Word', 'Wordpad', 'WordPerfect', 'Works']"
Skaperen,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Jesus Kristus', 'vår himmelske far', 'Vårherre']"
Solaris,"['BSD', 'GNU/Linux', 'HPUX', 'Linux', 'Mac OS X', 'Unix']"
Stavanger Aftenblad,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'tabloid', 'tabloidpresse', 'Verdens Gang', 'VG']"
TV,"['fjernsyn', 'televisjon', 'tv']"
TV-program,"['sendeplan', 'sendeskjema']"
Testteori,['klassisk testteori']
USB-disk,"['bluray', 'båndstasjon', 'CD', 'diskett', 'DVD', 'harddisk', 'HDDVD', 'hullbånd', 'hullkort', 'internminne', 'kassett', 'kassettbånd', 'kompaktplate', 'lagringsenhet', 'lagringsmedia', 'magnetkjerneminne', 'minne', 'minnebrikke', 'minnepinne', 'multimedium', 'radiorør', 'stasjon muntlig mening', 'trommelminne', 'williamsminne', 'zipdisk']"
Unix,"['BSD', 'GNU/Linux', 'HPUX', 'Linux', 'Mac OS X', 'Solaris']"
VG,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'Verdens Gang']"
Vennlig hilsen,"['Evig din', 'Hilsen', 'Kjærlig hilsen', 'Kyss og klem', 'Med vennlig hilsen', 'Mvh']"
Verdens Gang,"['Adresseavisen', 'Aftenposten', 'avis', 'Bergens Tidende', 'Dagbladet', 'Dagens næringsliv', 'dagsavis', 'Dagsavisen', 'Fædrelandsvennen', 'Morgenbladet', 'norsk avis', 'presse', 'Stavanger Aftenblad', 'tabloid', 'tabloidpresse', 'VG']"
Vårherre,"['Allah', 'allfader', 'den høyeste', 'Faderen', 'Gud', 'Gud fader', 'herre', 'Himmelens hersker', 'Jahve', 'Jehova', 'Jesus Kristus', 'Skaperen', 'vår himmelske far']"
Windows,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbekoste', '1']"
Windows 2000,"['betale', 'dekke', 'finansiere', 'gjøre opp', 'godtgjøre', 'honorere', 'lønne']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPWindows 95', '1']"
Windows 3.0,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbeksvart', '1']"
Windows 95,['1']
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XPbekvem', '2']"
Windows 98,"['ansvarshavende', 'bestyrelse', 'direksjon', 'embetsverk', 'formynderskap', 'forvaltning', 'ledelse', 'papirmølle', 'skjemavelde', 'stell', 'styre', 'styringsverk', 'verk', 'vesen']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista', 'Windows XP', 'behagelig', 'deilig', 'elskverdig', 'forekommende', 'fornøyelig', 'gledelig', 'god', 'hyggelig', 'inntagende', 'kjær', 'komfortabel', 'koselig', 'levelig', 'lystbetont', 'makelig', 'mild', 'pen', 'sjarmerende', 'sympatisk', 'tiltrekkende', 'trivelig', 'vakker', 'velgjørende', 'vennlig', 'vinnende']"
Windows NT,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows Vista', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows Vista', 'Windows XP', 'angstfull', 'beklemt', 'bekymringsfull', 'engstelig', 'engstende', 'forknytt', 'forpint', 'forskrekket', 'forskremt', 'foruroliget', 'fryktsom', 'lettskremt', 'motløs', 'nervøs', 'oppjaget', 'opprørt', 'rastløs', 'redd', 'skremt', 'skvetten', 'sky', 'timid', 'urolig', 'utrygg']"
Windows Vista,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows XP']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows XP', 'angst', 'beklemthet', 'beven', 'engstelse', 'fobi', 'frykt', 'hjertebank', 'lampefeber', 'nervøsitet', 'opphisselse', 'panikk', 'pine', 'redsel', 'sinnsbevegelse', 'skrekk', 'uhygge', 'uro', 'usikkerhet']"
Windows XP,"['DOS', 'GNU/Linux med wine', 'Microsoft Windows', 'MSDOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vista']"
-,"['GNU/Linux med wine', 'Microsoft Windows', 'MS-DOS', 'QDOS', 'ReactOS', 'Windows', 'Windows 2000', 'Windows 30', 'Windows 95', 'Windows 98', 'Windows kompatibelt operativsystem', 'Windows NT', 'Windows Vistabekymringsfull', '1']"
