word,synonyms
šibek,"['plah', 'rahitičen', 'slaboten']"
šibrenica,['šibrovka']
šibrovka,['šibrenica']
šilast,"['koničen', 'konusen', 'stožčast']"
šiliti,"['špičiti pogovorno', 'ostriti']"
šiljenje,"['špičenje pogovorno', 'ostrenje']"
šiniti,"['švigniti', 'blisniti ekspresivno']"
šipkova ušica,['Macrosiphon rosae strokovno']
šiptarski,['albanski']
širen,"['široširen ekspresivno', 'obsežen', 'prostran']"
širjava,"['prostranstvo', 'vsešir']"
širjenje,"['iradiacija', 'razširjanje']"
široširen,"['širen', 'široširen ekspresivno', 'obsežen', 'prostran']"
širočka,['malarin']
širokodušen,"['širokogruden', 'širokosrčen', 'laksen']"
širokogruden,"['širokodušen', 'širokosrčen', 'laksen']"
širokosrčen,"['širokodušen', 'širokogruden', 'laksen']"
širokousten,"['bahav', 'hvalisav']"
širokoustiti se,"['švadronirati zastarelo', 'bahati se']"
širokoustnež,"['švadroner zastarelo', 'bahač', 'blefer pogovorno', 'postavljač', 'razustnik']"
širokoustno,"['bahavo', 'hvalisavo']"
širokoustnost,"['širokoustnost ekspresivno', 'bahavost', 'hvalisavost', 'razustnost']"
škandalozen,"['škandalozen ekspresivno', 'grozen ekspresivno', 'hud', 'nekvaliteten', 'neprebavljiv ekspresivno', 'neužiten ekspresivno', 'neznosen', 'obupen', 'pošasten ekspresivno', 'slab', 'srep', 'strašen ekspresivno']"
škant,"['škant zastarelo', 'škripalo slabšalno', 'gosli', 'violina']"
škarjevec,"['škarnica', 'škarnik', 'špirovec', 'lemez', 'roženica']"
škarnica,"['škarjevec', 'škarnik', 'špirovec', 'lemez', 'roženica']"
škarnik,"['škarjevec', 'škarnica', 'špirovec', 'lemez', 'roženica']"
škarpina,"['bodeljka', 'bodika']"
škilast,"['škilav', 'križemgled', 'krivogled', 'prekogled zastarelo']"
škilav,"['škilast', 'križemgled', 'krivogled', 'prekogled zastarelo']"
šklepetati,"['šklopotati', 'škrepetati']"
šklopotati,"['šklepetati', 'škrepetati']"
škodljiv,"['maligen', 'nevaren', 'poguben']"
škodljivo,['kvarno']
škodljivost,['kvarnost']
škodoželjen,"['žleht neknjižno', 'hudoželjen', 'hudoben', 'maliciozen', 'zloben', 'zlokoben']"
škodoželjnost,"['žlehtnoba neknjižno', 'hudobnost', 'malicioznost', 'zlobnost']"
škornjast,"['škornjast ekspresivno', 'štorast slabšalno', 'štorkljast ekspresivno', 'bukov ekspresivno', 'coklast', 'neokreten', 'neroden', 'nespreten', 'okoren', 'težkonog']"
škržat,['cikada']
škrat,"['škratelj ekspresivno', 'škrateljc', 'gnom', 'palček']"
škratelj,"['škrat', 'škratelj ekspresivno', 'škrateljc', 'gnom', 'palček']"
škrateljc,"['škrat', 'škratelj ekspresivno', 'gnom', 'palček']"
škrepetati,"['šklepetati', 'šklopotati']"
škrip,"['škripanje', 'škripot']"
škripalo,"['škant zastarelo', 'škripalo slabšalno', 'gosli', 'violina']"
škripanje,"['škrip', 'škripot']"
škripniti,['zaškripniti']
škripot,"['škrip', 'škripanje']"
škrlat,['purpur']
škrlup,"['fuzikladij', 'skrlup']"
škropilnica,['brizgalnica']
škropiti,['špricati nizko']
škrt,"['škrt pogovorno', 'skop', 'skopuški', 'stiskaški', 'stiskav']"
škrtež,"['škrtež ekspresivno', 'skopuh']"
šlampast,"['šlampast neknjižno', 'frfotav ekspresivno', 'površen', 'slab']"
šlarast,"['šlarast zastarelo', 'pajčolanast', 'tančičast']"
šlatati,"['šlatati nizko', 'otipavati', 'tipati']"
šlevast,"['šlevast slabšalno', 'bojazljiv', 'boječ', 'neodločen', 'plah', 'plahoten', 'trepetav ekspresivno', 'ustrašljiv']"
šlogati,"['šlogati pogovorno', 'prerokovati', 'vedeževati']"
šluk,"['šluk neknjižno', 'požir starinsko', 'požirek']"
šmajser,"['šmajser žargon', 'avtomat', 'brzostrelka', 'hitrostrelka']"
šment,"['šent', 'hudič', 'hudiman', 'hudimar', 'hudir', 'hudnik', 'parkelj', 'peklenšček', 'rogač', 'satan', 'skušnjavec', 'vrag', 'vragec', 'vranč', 'zlobec', 'zlodej']"
šmentan,"['frdaman neknjižno', 'hentan starinsko', 'kleman', 'preklemanski', 'preklenski', 'preklet', 'presnet', 'proklet zastarelo']"
šminka,['ličilo']
šminkanje,"['šminkanje pogovorno', 'ličenje']"
šminkati,"['šminkati pogovorno', 'ličiti']"
šnofati,"['šnofati neknjižno', 'poizvedovati', 'povpraševati', 'spraševati']"
šofer,['voznik']
šofirati,['voziti']
šolmošter,['učitelj']
šotorišče,['taborišče']
šotoriti,['taboriti']
španščina,['španski jezik']
španska muha,['Lytta vesicatoria strokovno']
španski jezik,['španščina']
špargelj,['beluš']
špargljev,"['špargljev pogovorno', 'belušev']"
špec,"['špeca', 'špecar', 'špeckahla', 'tožljivec']"
špeca,"['špec', 'špecar', 'špeckahla', 'tožljivec']"
špecar,"['špec', 'špeca', 'špeckahla', 'tožljivec']"
špecerist,['jestvinar']
špeckahla,"['špec', 'špeca', 'špecar', 'tožljivec']"
špeh,"['špeh pogovorno', 'slanina']"
špelunka,['beznica']
špetir,"['špetir neknjižno', 'prepir', 'prerekanje', 'pričkanje']"
špicelj,"['špicelj ekspresivno', 'špijon', 'agent', 'ogleduh slabšalno', 'vohljač ekspresivno', 'vohun']"
špičast,"['špičast pogovorno', 'koničast']"
špičenje,"['šiljenje', 'špičenje pogovorno', 'ostrenje']"
špičiti,"['šiliti', 'špičiti pogovorno', 'ostriti']"
špijon,"['špicelj ekspresivno', 'agent', 'ogleduh slabšalno', 'vohljač ekspresivno', 'vohun']"
špijonaža,['vohunstvo']
špijonažen,"['špijonski', 'vohunski']"
špijonček,"['kukalnik', 'kukalo']"
špijonirati,"['špijonirati ekspresivno', 'oprezovati', 'vohuniti']"
špijonka,['vohunka']
špijonski,"['špijonažen', 'vohunski']"
špiker,"['napovedovalec', 'spiker']"
špilja,"['jama', 'votlina']"
špiriten,['špiritov']
špiritov,['špiriten']
špirovec,"['škarjevec', 'škarnica', 'škarnik', 'lemez', 'roženica']"
športnik,"['fizkulturnik', 'telovadec']"
špranja,"['poka starinsko', 'poklina starinsko', 'raza', 'razpoka', 'reža', 'rega']"
špricati,"['škropiti', 'špricati nizko']"
špula,"['špula neknjižno', 'motek', 'tuljava', 'vretence']"
šrafiran,['črtkan']
šravf,"['šravf neknjižno', 'vijak']"
šravfenciger,"['šravfenciger neknjižno', 'izvijač', 'privijač']"
štediti,['varčevati']
štedljiv,['varčen']
štedljivost,['varčnost']
štednja,['varčevanje']
štempelj,"['štempelj pogovorno', 'žig', 'pečat']"
šterna,"['šterna nizko', 'cisterna', 'kapnica', 'vodnjak']"
številen,['množen zastarelo']
številnost,['pluralnost']
številoslovje,['numerologija']
števka,['cifra']
štimunga,"['štimunga pogovorno', 'ambient', 'občutje', 'ovzdušje zastarelo', 'ozračje', 'razpoloženje', 'vzdušje', 'vzduh zastarelo']"
štiridelen,['četverodelen']
štiriglasen,['četveroglasen']
štiriglasje,['četveroglasje']
štirikoten,"['štiristran', 'četverokoten', 'tetragonalen', 'tetragonski']"
štirikotnik,"['četverokotnik', 'tetragon']"
štirikraten,['četveren']
štirinožec,['četveronožec']
štirioglat,"['četveroogeln', 'četverooglat']"
štiristopni verz,"['četveromer', 'tetrameter']"
štiristran,"['štirikoten', 'četverokoten', 'tetragonalen', 'tetragonski']"
štirivprežen,['četverovprežen']
štirivrstnik,['križavec']
štoparica,['časomernica']
štorast,"['škornjast ekspresivno', 'štorast slabšalno', 'štorkljast ekspresivno', 'bukov ekspresivno', 'coklast', 'neokreten', 'neroden', 'nespreten', 'okoren', 'težkonog']"
štorija,"['štorija pogovorno', 'fabula', 'storija ekspresivno', 'zgodba']"
štorklja,['žabogolt ekspresivno']
štorkljast,"['škornjast ekspresivno', 'štorast slabšalno', 'štorkljast ekspresivno', 'bukov ekspresivno', 'coklast', 'neokreten', 'neroden', 'nespreten', 'okoren', 'težkonog']"
štos,"['štos žargon', 'potegavščina']"
štoser,"['šaljivec', 'štoser žargon', 'lahkomiselnež', 'neresnež', 'obešenjak']"
štrajk,"['štrajk pogovorno', 'stavka']"
štrajkar,"['štrajkar pogovorno', 'stavkar']"
štrajkati,"['štrajkati pogovorno', 'stavkati']"
štrajkoven,"['štrajkoven pogovorno', 'stavkoven']"
študiranec,"['inteligent', 'izšolanec', 'izobraženec']"
štuka,"['štuka žargon', 'strmoglavec']"
šušnjati,['šešljati']
šuštar,"['šuštar pogovorno', 'dretar slabšalno', 'čevljar']"
šuko,"['šuko žargon', 'varnosten']"
šunka,"['šunka pogovorno', 'gnjat']"
šuntati,"['ščuvati', 'šuntati nizko', 'harangirati', 'hujskati']"
švabščina,"['švabščina slabšalno', 'nemščina', 'nemški jezik']"
švadroner,"['širokoustnež', 'švadroner zastarelo', 'bahač', 'blefer pogovorno', 'postavljač', 'razustnik']"
švadronirati,"['širokoustiti se', 'švadronirati zastarelo', 'bahati se']"
švedščina,['švedski jezik']
švedski jezik,['švedščina']
švercati,"['švercati nizko', 'kontrabantiti starinsko', 'tihotapiti']"
švigajoč,"['jezljav', 'plapolajoč']"
švigniti,"['šiniti', 'blisniti ekspresivno']"
žaba,"['žabura slabšalno', 'rega ekspresivno', 'regljač ekspresivno']"
žabica,['obešanka']
žabogolt,"['štorklja', 'žabogolt ekspresivno']"
žabura,"['žaba', 'žabura slabšalno', 'rega ekspresivno', 'regljač ekspresivno']"
žafran,['krokus']
žale,"['britof nizko', 'pokopališče']"
žaleče,['žaljivo']
žaljivo,['žaleče']
žalni trak,['flor']
žalnica,"['žalostinka', 'žalostnica', 'elegija']"
žaloben,"['žalosten', 'bridek', 'bridkoben', 'bridkosten', 'elegičen', 'kislogled', 'otožen', 'pobit', 'potrt', 'prežaljen starinsko', 'prežalosten', 'tožen zastarelo', 'turoben']"
žalobnost,['otožnost']
žaloigra,['tragedija']
žalost,"['mračnost', 'turobnost']"
žalosten,"['žaloben', 'bridek', 'bridkoben', 'bridkosten', 'elegičen', 'kislogled', 'otožen', 'pobit', 'potrt', 'prežaljen starinsko', 'prežalosten', 'tožen zastarelo', 'turoben']"
žalostinka,"['žalnica', 'žalostnica', 'elegija']"
žalostnica,"['žalnica', 'žalostinka', 'elegija']"
žaluzija,"['navojnica', 'rebrača', 'roleta', 'zaslonka']"
žamet,['baržun']
žametast,['baržunast']
žametnica,['tagetes']
žandar,['orožnik']
žanr,"['slog', 'zvrst']"
žar,"['žarenje', 'žarina', 'sijanje', 'soj']"
žara,['urna']
žareč,"['žarek', 'žarovit']"
žarečina,"['žarja', 'magma']"
žarek,"['žareč', 'žarovit']"
žarenje,"['žar', 'žarina', 'sijanje', 'soj']"
žarišče,['fokus']
žarilo,"['sevalec', 'sevalnik', 'sevalo']"
žarina,"['žar', 'žarenje', 'sijanje', 'soj']"
žarja,"['žarečina', 'magma']"
žarkast,['radialen']
žarnica,['sijalka']
žaromet,['reflektor']
žarovit,"['ognjevit', 'silovit', 'vehementen', 'viharen ekspresivno']"
ždeti,['čemeti']
žegnanje,"['patrocinij', 'proščenje']"
želatina,"['žolca', 'aspik']"
železniška postaja,['kolodvor']
železo,"['Fe', 'element nadpomenka', 'kemična prvina nadpomenka', 'kemični element nadpomenka']"
žemlja,['prepočnica']
ženšen,['Panax pseudoginseng strokovno']
žena,"['ženska', 'soproga']"
ženska,"['hčerka', 'hčerkica', 'hči']"
ženskar,"['babež slabšalno', 'babjak slabšalno']"
ženski,['femininski']
žerka,"['larva', 'ličinka', 'žuželka nadpomenka', 'insekt nadpomenka', 'mrčes nadpomenka']"
žganje,['rakija']
žica,['drat neknjižno']
žida,"['žida starinsko', 'svila', 'svilenina']"
židan,"['židan starinsko', 'svilen']"
žičen,"['dratast neknjižno', 'draten neknjižno']"
žig,"['štempelj pogovorno', 'pečat']"
žilav,"['žilav ekspresivno', 'odporen', 'vzdržljiv']"
žilen,['vaskularen']
žilni utrip,"['bilo', 'bitje', 'pulz', 'utrip']"
žitarica,['žito']
žitni čistilnik,"['trier', 'vejalnica', 'vejalnik', 'velnik']"
žito,['žitarica']
živa meja,['živica']
živad,"['žival', 'žuželka podpomenka', 'insekt podpomenka', 'mrčes podpomenka']"
živahen,"['dinamičen', 'razgiban']"
živahnost,"['bodrost', 'veselost']"
žival,"['živad', 'žuželka podpomenka', 'insekt podpomenka', 'mrčes podpomenka']"
živaloslovje,['zoologija']
živalski,"['animalen', 'animaličen']"
živalski vrt,"['zoo', 'zoološki vrt']"
živalstvo,"['favna', 'klop podpomenka']"
živež,"['živilo', 'hrana']"
živčen,['nervozen']
živčnina,['mozgovina']
živčnost,['nervoznost']
živeti,"['domovati', 'prebivati']"
živica,"['živica starinsko', 'studenec']"
živilo,"['živež', 'hrana']"
živinozdravnik,['veterinar']
živinozdravstvo,"['veterina', 'veterinarstvo']"
življenjepis,['currículum vitae']
življenjepisec,['biograf']
življenjepisen,['biografski']
živo bitje,"['bitje', 'reč ekspresivno', 'stvor', 'človek podpomenka', 'individuum podpomenka', 'oseba podpomenka', 'osebnost podpomenka', 'subjekt podpomenka', 'živad podpomenka', 'žival podpomenka']"
živo srebro,"['Hg', 'merkur', 'element nadpomenka', 'kemična prvina nadpomenka', 'kemični element nadpomenka']"
živobarven,['bujnobarven']
živorodna kalužnica,['Viviparus viviparus']
živoslovec,"['živoslovka', 'biolog', 'biologinja']"
živoslovje,['biologija']
živoslovka,"['živoslovec', 'biolog', 'biologinja']"
živost,"['živahnost', 'brio', 'ognjevitost', 'polet', 'verva']"
životariti,['vegetirati']
životarjenje,['vegetiranje']
žlahčič,"['žlahčič zastarelo', 'žlahtnič zastarelo', 'žlahtnik zastarelo', 'aristokrat', 'imenitnik', 'kavalir zastarelo', 'odličnik', 'plemenitaš', 'plemenitnik', 'plemič', 'plemkinja']"
žlahta,"['žlahta pogovorno', 'sorodstvo']"
žlahtnič,"['žlahčič zastarelo', 'žlahtnič zastarelo', 'žlahtnik zastarelo', 'aristokrat', 'imenitnik', 'kavalir zastarelo', 'odličnik', 'plemenitaš', 'plemenitnik', 'plemič', 'plemkinja']"
žlahtnik,"['žlahtnik pogovorno', 'sorodnik']"
žled,['cinjavica starinsko']
žleht,"['škodoželjen', 'žleht neknjižno', 'hudoželjen', 'hudoben', 'maliciozen', 'zloben', 'zlokoben']"
žlehtnoba,"['žlehtnoba neknjižno', 'hudobnež', 'zlobnež']"
žogobrc,['nogometaš']
žolca,['hladetina']
žolt,"['žolt starinsko', 'rumen']"
žrdana,"['blagva', 'karželj']"
žrebec,['celak']
žrelen,['faringalen']
žrelo,['farinks']
žrtvenik,['darilnik zastarelo']
žrtvoslovje,['viktimologija']
žuželka,"['insekt', 'mrčes', 'žerka podpomenka', 'larva podpomenka', 'ličinka podpomenka', 'živad nadpomenka', 'žival nadpomenka']"
žužkoslovje,['entomologija']
župljan,['faran']
župnija,['fara']
župnijski,['faren']
župnik,['fajmošter pogovorno']
žur,"['žur pogovorno', 'žurka pogovorno', 'zabava']"
žuren,"['živahen', 'žuren zastarelo', 'brz', 'hiter', 'isker', 'jadrn', 'lahkonog ekspresivno', 'nagel', 'nezamuden', 'rapiden', 'strelovit ekspresivno', 'uren']"
žurka,"['žur pogovorno', 'žurka pogovorno', 'zabava']"
žurnalist,"['časnikar', 'časopisar slabšalno', 'časopisec starinsko']"
žurnalizem,"['časništvo', 'časnikarstvo']"
žvenketati,"['brenketati', 'rožljati']"
žvrgoleti,"['gostoleti', 'peti']"
ažuren,"['pravočasen', 'sproten']"
abalineacija,"['alienacija', 'odtujevanje', 'odtujitev']"
abdomen,['zadek']
abeceda,['alfabet']
abeceden,['alfabetičen']
abesinija,['Etiopija']
abesinski,['etiopski']
abisalen,"['batialen', 'globinski', 'globokomorski']"
ablacija,"['odnašanje', 'odplakovanje']"
ablativ,['ločilnik']
abnormalen,"['abnormen', 'nenormalen', 'nepravilen']"
abnormalno,['nenormalno']
abnormalnost,"['bizarnost', 'čudnost', 'kurioznost', 'nenavadnost', 'posebnost', 'znamenitost']"
abnormen,"['abnormalen', 'nenormalen', 'nepravilen']"
abnormiteta,"['abnormalnost', 'abnormnost']"
abnormnost,"['abnormalnost', 'abnormiteta']"
abonent,"['naplačnik', 'naročnik']"
abortifacient,"['abortiv', 'splavilo']"
abortiv,"['abortifacient', 'splavilo']"
abortus,['splav']
aboten,"['avšast', 'bebast slabšalno', 'bedast', 'blesav sleng', 'budalast slabšalno', 'butast', 'kretenski slabšalno', 'maloumen', 'nespameten', 'neumen', 'nor ekspresivno', 'omejen', 'stupiden', 'topoglav ekspresivno', 'topoumen ekspresivno', 'trapast pogovorno']"
abotnost,"['bedaštvo slabšalno', 'bedarija slabšalno', 'bedastoča slabšalno', 'maloumnost', 'nespametnost', 'neumnost', 'oslovstvo', 'topoglavost ekspresivno']"
abraziv,['brusivo']
abreviatura,"['kratica', 'okrajšava', 'sigla']"
abrupten,['odtrgan']
absces,['ognojek']
absenca,"['izostanek', 'manjkanje', 'odsotnost']"
absolucija,['odveza']
absoluten,"['popoln', 'vsestranski']"
absolutističen,"['absoluten', 'neomejen']"
absolutna magnituda,['absolutni izsev']
absolutni izsev,['absolutna magnituda']
absolutorij,['razrešnica']
absorptiven,['vpijajoč']
abstinenca,"['vzdržnost', 'zdržnost']"
abstrakcija,"['abstrakcija', 'atribut podpomenka', 'karakteristika podpomenka', 'obeležje podpomenka', 'opredelitev podpomenka', 'posebnost podpomenka', 'značilnost podpomenka']"
abstrakt,"['izvleček', 'povzetek', 'rezime', 'sumacija']"
abstrakten,"['neeksakten', 'neizčiščen', 'neizoblikovan', 'nejasen', 'nenazoren', 'konkreten protipomenka']"
abstruzen,['nejasen']
absurden,['nesmiseln']
abundanca,"['obilica', 'obilje']"
abundanten,['obilen']
abuzus,['zloraba']
ac,"['aktinij', 'element nadpomenka', 'kemična prvina nadpomenka', 'kemični element nadpomenka']"
acetaldehid,['etanal']
acetonurija,['ketonurija']
acheta domestica,['cvrček']
achillea clavennae,"['Achillea clavennae strokovno', 'planinski pelin', 'planinski rman']"
achillea filipendulina,"['Achillea filipendulina strokovno', 'rumeni vrtni rman']"
aciden,['kisel']
actinia,"['Actinia strokovno', 'aktinija', 'morska vetrnica']"
ad libitum,"['po želji', 'poljubno']"
ad oculos,['nazorno']
adamovo jabolko,['krikoidni hrustanec strokovno']
adaptabilen,"['elastičen', 'konformističen slabšalno', 'prilagodljiv']"
adekvaten,"['enakovreden', 'prikladen', 'priličen', 'primeren', 'ujemajoč', 'ustrezen']"
adenophora liliifolia,"['Adenophora liliifolia strokovno', 'obročnica']"
adherenten,"['sprijet', 'zlepljen', 'zraščen']"
adiabata,['izentropa']
adiabaten,['adiabatičen']
adiabatičen,['adiabaten']
aditiv,['prehranski dodatek']
adjektiv,"['prid', 'pridevnik']"
adjektiven,['pridevniški']
adjektivnost,['pridevniškost']
adjunkt,['pristav']
adjustirati,"['opremiti', 'pripraviti']"
adjutant,"['pobočnik', 'pribočnik']"
adjutantski,['pribočniški']
adjutantski urad,['adjutantura']
adjutantura,['adjutantski urad']
adjutor,['pomočnik']
adligat,['privezek']
administrativen,['upraven']
administrator,"['pisarniški delavec', 'skrbnik', 'upravitelj', 'upravnik']"
administratorstvo,"['upraviteljstvo', 'upravništvo']"
adneks,"['dodatek', 'privesek']"
adnotacija,['zaznamba']
adolescenca,['mladostništvo']
adolescenčen,['mladostniški']
adonis,['lepotec']
adopcija,['posvojitev']
adoptant,['posvojitelj']
adoptiran,['posvojen']
adoptiranec,"['adoptiranka', 'posvojenec', 'posvojenka']"
adoptiranka,"['adoptiranec', 'posvojenec', 'posvojenka']"
adoptiranost,['posvojenost']
adoracija,['čaščenje']
adorator,"['častilec', 'oboževalec']"
adraš,['črnika']
adrenalen,['nadledvičen']
adresa,['naslov']
adresant,['odpošiljatelj']
adresar,['imenik']
adresat,"['naslovljenec', 'naslovnik']"
adresen,['nasloven']
adresirati,"['naslavljati', 'nasloviti']"
adstringens,['adstringent']
adstringent,['adstringens']
adukcija,['primik']
adulterij,['prešuštvo']
adv.,"['adverb', 'prisl', 'prislov']"
adventiven,['nadomesten']
adverb,"['adv', 'prisl', 'prislov']"
adverbialen,['prisloven']
adverzativen,"['kontraren', 'nasproten', 'nasprotujoč']"
adverzativno priredje,['protivno priredje']
advokat,['odvetnik']
advokatski,['odvetniški']
advokatura,['odvetništvo']
aegeria apiformis,['čebelar']
aeriran,['ozračen']
aeriranost,['ozračenost']
aerirati,['ozračiti']
aerodinamični tunel,"['vetrni kanal', 'vetrnik', 'vetrovni kanal', 'vetrovnik']"
aerodrom,"['aeroport', 'letališče', 'letalsko pristanišče', 'zračno pristanišče']"
aerodromski,['letališki']
aeronavt,"['aviatik', 'letalec', 'zrakoplovec']"
aeronavtičen,"['aeroplanski', 'aviatičen', 'letalski', 'zrakoploven']"
aeronavtika,"['aviacija', 'letalstvo', 'zrakoplovstvo']"
aeroplan,"['avion', 'letalo', 'zrakoplov nadpomenka']"
aeroplanski,"['aeronavtičen', 'aviatičen', 'letalski', 'zrakoploven']"
aeroport,"['aerodrom', 'letališče', 'letalsko pristanišče', 'zračno pristanišče']"
aerostat,"['balon', 'zrakoplov nadpomenka']"
afebrilen,['brezvročinski']
afekcija,"['razvnetost', 'vznemirjenost']"
afekt,"['čustvo', 'občutenje', 'občutje', 'sentiment']"
afektacija,"['izumetničenost', 'nenaravnost']"
afektiran,"['izumetničen', 'nenaraven']"
afektirano,"['izumetničeno', 'nenaravno']"
afelij,['odsončje']
afiguralen,"['abstrakten', 'brezpredmeten', 'nepredmeten']"
afiks,['pona']
afiliirati,"['pridružiti', 'pripojiti']"
afiniteta,"['nalika', 'podobnost', 'sorodnost']"
afiniteten,"['podoben', 'sličen zastarelo', 'soroden']"
afirmacija,"['potrditev', 'utrditev', 'uveljavitev']"
afirmativen,"['pozitiven', 'pritrdilen', 'trdilen']"
afirmiran,['uveljavljen']
afirmiranost,['uveljavljenost']
afirmirati,['uveljaviti']
afna,"['afna neknjižno', 'opica']"
afonija,['brezglasnost']
afrikata,['zlitnik']
afrodita,"['boginja ljubezni', 'Venera']"
afrodiziak,['spolno dražilo']
afront,"['napad', 'nasprotovanje']"
agalakcija,"['agalaktija', 'brezmlečnost']"
agalaktija,"['agalakcija', 'brezmlečnost']"
agapant,['Agapanthus umbellatus strokovno']
agapanthus umbellatus,"['agapant', 'Agapanthus umbellatus strokovno']"
agens,['vršilec']
agent,"['špicelj ekspresivno', 'špijon', 'ogleduh slabšalno', 'vohljač ekspresivno', 'vohun']"
agilen,"['aktiven', 'delaven', 'prizadeven']"
agilno,['prizadevno']
agilnost,"['delavnost', 'prizadevnost']"
aglomerat,"['breča', 'sprimek']"
aglutinacija,"['sprijemanje', 'zlepljanje']"
aglutinat,"['sprimek', 'zlepek']"
aglutinirati,"['sprijeti', 'zlepiti']"
agnoscirati,"['identificirati', 'prepoznati']"
agresiven,"['napadalen', 'nasilen']"
agresivnost,"['napadalnost', 'nasilnost', 'ofenzivnost']"
agresor,"['napadalec', 'napadovalec zastarelo']"
agrikultura,"['kmetijstvo', 'poljedelstvo']"
ahistoričen,['nezgodovinski']
ajdišče,['ajdovišče']
ajdnik,"['ajdovec', 'ajdovnik']"
ajdovec,"['ajdnik', 'ajdovnik']"
ajdovišče,['ajdišče']
ajdovnik,"['ajdnik', 'ajdovec']"
ajdovstvo,"['ajdovstvo starinsko', 'paganizem', 'poganstvo']"
akacija,['robinija']
akademski,"['akademski slabšalno', 'neživljenjski', 'nestvaren', 'papiren ekspresivno', 'papirnat ekspresivno']"
akceleracija,"['pospeševanje', 'pospešitev']"
akcelerator,['pospeševalnik']
akcelerirati,['pospešiti']
akcent,"['naglas', 'poudarek']"
akcentologija,['naglasoslovje']
akcentuacija,"['naglaševanje', 'poudarjanje']"
akcentuirati,"['naglaševati', 'poudarjati']"
akcesist,['pripravnik']
akcesoren,"['akcesoričen', 'dodaten', 'postranski']"
akcesoričen,"['akcesoren', 'dodaten', 'postranski']"
akcidenčen,"['akcidentalen', 'nebistven', 'nebiten', 'pritičen', 'stranski']"
akcidentalen,"['akcidenčen', 'nebistven', 'nebiten', 'pritičen', 'stranski']"
akcija,"['dejanje', 'delo', 'delovanje', 'preizkus podpomenka', 'test podpomenka']"
akna,"['mozoljavica', 'mozoljavost']"
akomodacija,"['prilagajanje', 'prilagoditev', 'prilikovanje']"
akontacija,"['ara', 'avans', 'naplačilo', 'predujem']"
akord,['sozvočje']
