word,synonyms
acirrar,"['aporrear', 'embizcar', 'encirrar', 'arrizar recoméndase, mellor, outro termo sinonímico']"
acivro,"['acevo', 'xardón']"
aclimatábel,['aclimatable']
aclimatable,['aclimatábel']
acochar,"['agochar', 'acochar cf agochar']"
acocho,"['agocho', 'acocho cf agocho']"
acocorar,"['cocorar recoméndase, mellor, outro termo sinonímico']"
acoeirar,['acolar']
acolar,['acoeirar']
acoletar,"['acoletar colo', 'colear']"
acolleita,['acollida']
acolleito,['acollido']
acollida,['acolleita']
acollido,['acolleito']
acompasar,"['acompasar recoméndase, mellor, outro termo sinonímico', 'compasar']"
aconchada,['acunchada']
aconchado,['acunchado']
aconchegar,"['arreconchegar recoméndase, mellor, outro termo sinonímico']"
acondicionábel,['acondicionable']
acondicionable,['acondicionábel']
aconsellábel,['aconsellable']
aconsellable,['aconsellábel']
aconsellar,['consellar']
acortar,"['acortar recoméndase, mellor, outro termo sinonímico', 'acurtar']"
acotío,['decotío']
acougar,['apazugar']
acrecentábel,['acrecentable']
acrecentable,['acrecentábel']
acreditábel,['acreditable']
acreditable,['acreditábel']
acreditación,"['acreditación recoméndase, mellor, outro termo sinonímico', 'credencial']"
actinio,['Ac']
acumulábel,['acumulable']
acumulable,['acumulábel']
acunchada,['aconchada']
acunchado,['aconchado']
acurrunchar,['arrecunchar']
acurtar,"['acortar recoméndase, mellor, outro termo sinonímico']"
acusábel,['acusable']
acusable,['acusábel']
adaptábel,['adaptable']
adaptable,['adaptábel']
adiábel,['adiable']
adiable,['adiábel']
adialla,"['amecedalla', 'engadalla']"
adicar,"['adicar recoméndase, mellor, outro termo sinonímico', 'dedicar']"
adival,"['luria', 'rello corda', 'trelo', 'trela', 'trenla']"
administrábel,['administrable']
administrable,['administrábel']
admirábel,['admirable']
admirabelmente,['admirablemente']
admirable,['admirábel']
admirablemente,['admirabelmente']
admisíbel,['admisible']
admisible,['admisíbel']
adobar,['adubar']
adobo,['adubo']
adoptábel,['adoptable']
adoptable,['adoptábel']
adorábel,['adorable']
adorabelmente,['adorablemente']
adorable,['adorábel']
adorablemente,['adorabelmente']
adquiríbel,['adquirible']
adquirible,['adquiríbel']
adubar,['adobar']
adubo,['adobo']
aducíbel,['aducible']
aducible,['aducíbel']
adulterábel,['adulterable']
adulterable,['adulterábel']
advida,"['advida advir', 'advinda advir']"
advido,"['advido advir', 'advindo advir']"
advinda,"['advida advir', 'advinda advir']"
advindo,"['advido advir', 'advindo advir']"
adxectivábel,['adxectivable']
adxectivable,['adxectivábel']
adxudicábel,['adxudicable']
adxudicable,['adxudicábel']
aerotransportábel,['aerotransportable']
aerotransportable,['aerotransportábel']
afábel,['afable']
afabelmente,['afablemente']
afable,['afábel']
afablemente,['afabelmente']
afeccionada,"['aficionada recoméndase, mellor, outro termo sinonímico']"
afeccionado,"['aficionado recoméndase, mellor, outro termo sinonímico']"
afeminadamente,['efeminadamente']
afeminado,"['afeminado recoméndase, mellor, outro termo sinonímico', 'efeminado']"
afeminamento,"['afeminamento recoméndase, mellor, outro termo sinonímico', 'efeminamento']"
afeminar,"['afeminar recoméndase, mellor, outro termo sinonímico', 'efeminar']"
afialapis,['aguzalapis']
aficionada,"['aficionada recoméndase, mellor, outro termo sinonímico', 'afeccionada']"
aficionado,"['aficionado recoméndase, mellor, outro termo sinonímico', 'afeccionado']"
aforcar,['enforcar']
aforrar,"['forrar recoméndase, mellor, outro termo sinonímico']"
afuadoiro,"['abruón', 'afumadoiro', 'afungadoiro', 'refungadoiro', 'fungadoiro', 'afuadoiro recoméndase, mellor, outro termo sinonímico']"
afuar,"[""afumar lat 'funis' 'corda'"", 'afungar', 'refungar', 'afuar recoméndase, mellor, outro termo sinonímico']"
afumadoiro,"['abruón', 'afungadoiro', 'refungadoiro', 'fungadoiro', 'afuadoiro recoméndase, mellor, outro termo sinonímico']"
afumar,"[""afumar lat 'funis' 'corda'"", 'afungar', 'refungar', 'afuar recoméndase, mellor, outro termo sinonímico']"
afungadoiro,"['abruón', 'afumadoiro', 'refungadoiro', 'fungadoiro', 'afuadoiro recoméndase, mellor, outro termo sinonímico']"
afungar,"[""afumar lat 'funis' 'corda'"", 'refungar', 'afuar recoméndase, mellor, outro termo sinonímico']"
ag,['prata']
aga,['agás']
agabitar,"['abordelar', 'acamboar', 'atreixar', 'solear']"
ágama,['agámica']
agámica,['ágama']
agámico,['ágamo']
ágamo,['agámico']
agarimosa,['garimosa']
agarimoso,['garimoso']
agás,['aga']
agatuñar,"['engatar', 'gabear', 'gapear', 'gatear']"
aglutinábel,['aglutinable']
aglutinable,['aglutinábel']
agoadiza,['degoada']
agoadizo,['degoado']
agoar,['degoar']
agochar,['acochar cf agochar']
agocho,['acocho cf agocho']
agomar,"['agromar', 'gomar recoméndase, mellor, outro termo sinonímico']"
agradábel,['agradable']
agradabelmente,['agradablemente']
agradable,['agradábel']
agradablemente,['agradabelmente']
agradar,"['agradar grade', 'gradar', 'azorrar arrastrar']"
agrade,['grade']
agramar,"['agramar recoméndase, mellor, outro termo sinonímico', 'gramar']"
agregábel,['agregable']
agregable,['agregábel']
agretar,"['degresar', 'degretar']"
agromar,"['agomar', 'gomar recoméndase, mellor, outro termo sinonímico']"
agruar,"['aturular', 'aturuxar', 'grixar', 'ufar', 'gruar recoméndase, mellor, outro termo sinonímico']"
agrume,['agrura']
agrúo,"['aturulo', 'aturuxo', 'grixido', 'ufido']"
agrupábel,['agrupable']
agrupable,['agrupábel']
agrura,['agrume']
agua,"['agua recoméndase, mellor, outro termo sinonímico', 'auga']"
aguia,['aiga']
aguillar,['aguilloar']
aguilloar,['aguillar']
agurgullar,"['burbullar', 'gurgullar', 'aburbullar recoméndase, mellor, outro termo sinonímico', 'agurgullar recoméndase, mellor, outro termo sinonímico', 'borbullar recoméndase, mellor, outro termo sinonímico']"
aguzalapis,['afialapis']
aiga,['aguia']
aínda,['inda']
aínda que,['anque']
aira,['eira']
airada,['eirada']
airado,['eirado']
aire,['ar']
airoa,['eiroa']
al,['aluminio']
ala,['á']
alacantina,"['alicantina recoméndase, mellor, outro termo sinonímico']"
alacantino,"['alicantino recoméndase, mellor, outro termo sinonímico']"
alagamento,['empozamento']
alampar,['alaparear']
alancada,"['chancada', 'zancada']"
alancar,"['achancar', 'azancar']"
alaparear,['alampar']
alarido,['gallamouto']
alavés,"['alavés recoméndase, mellor, outro termo sinonímico', 'arabés Áraba']"
alavesa,"['alavesa recoméndase, mellor, outro termo sinonímico', 'arabesa Áraba']"
albanelaría,['albanelería']
albanelería,['albanelaría']
albaroque,['robra']
albear,['branquear']
albedro,['érbedo']
albeitaría,['albeitería']
albeitería,['albeitaría']
alborecer,['alborexar']
alborexar,['alborecer']
alcaiotaría,['alcaiotería']
alcaiotería,['alcaiotaría']
alcanzábel,['alcanzable']
alcanzable,['alcanzábel']
alcatrán,['chapapote']
alcipreste,['ciprés']
alcohol,['alcol']
alcol,['alcohol']
alcorán,['corán']
alcrique,['pataguillón']
alcumar,['alcuñar']
alcume,['alcuño']
alcuñar,['alcumar']
alcuño,['alcume']
aldraxar,"['ultraxar recoméndase, mellor, outro termo sinonímico']"
aldraxe,"['ultraxe recoméndase, mellor, outro termo sinonímico']"
alegábel,['alegable']
alegable,['alegábel']
aleira,['embelga']
aleirar,['embelgar']
alerce,['lárice']
alforxón,"['alforxón recoméndase, mellor, outro termo sinonímico', 'froxón']"
alga,['olga']
alicantina,"['alicantina recoméndase, mellor, outro termo sinonímico', 'alacantina']"
alicantino,"['alicantino recoméndase, mellor, outro termo sinonímico', 'alacantino']"
alicate,['alicates']
alicates,['alicate']
alicerce,['cimento']
alicerzar,['cimentar']
alicorno,['unicornio']
alienábel,['alienable']
alienable,['alienábel']
alimpar,"['alimpar recoméndase, mellor, outro termo sinonímico', 'limpar']"
alindar,"['alindar linde', 'apacentar']"
alleábel,['alleable']
alleable,['alleábel']
almacenábel,['almacenable']
almacenable,['almacenábel']
almafí,['marfil']
alongábel,['alongable']
alongable,['alongábel']
alterábel,['alterable']
alterable,['alterábel']
altivez,['altiveza']
altiveza,['altivez']
altor,['altura']
altura,['altor']
alugábel,['alugable']
alugable,['alugábel']
alumar,['alumear']
alumear,['alumar']
aluminio,['Al']
alustrar,"['lostregar', 'lustrar', 'relustrar']"
alustro,"['apago', 'lóstrego', 'lustro', 'relustro']"
alvariza,['abellariza']
am,['americio']
amábel,['amable']
amabelmente,['amablemente']
amable,['amábel']
amablemente,['amabelmente']
ámago,"['magolo', 'moguelo', 'sámago', 'samo']"
amalló,['amalloa']
amalloa,['amalló']
amañecer,['amencer']
amañecida,['amencida']
amanelada,['ovellada']
amanelado,['ovellado']
amaravallar,"['amarfallar', 'amarfañar']"
amarela,['marela']
amarelecer,['marelecer']
amarelo,['marelo']
amarfallar,"['amaravallar', 'amarfañar']"
amarfañar,"['amaravallar', 'amarfallar']"
amarrear,['derrear']
amatista,"['amatista recoméndase, mellor, outro termo sinonímico', 'ametista']"
amecedalla,"['adialla', 'engadalla']"
ameigar,['enmeigar']
amencer,['amañecer']
amencida,['amañecida']
ameneiral,"['abeneiral', 'amieiral']"
ameneiro,"['abeneiro', 'amieiro']"
americio,['Am']
amestrábel,['amestrable']
amestrable,['amestrábel']
ametista,"['amatista recoméndase, mellor, outro termo sinonímico']"
ametrallar,"['ametrallar recoméndase, mellor, outro termo sinonímico', 'metrallar']"
amieiral,"['abeneiral', 'ameneiral']"
amieiro,"['abeneiro', 'ameneiro']"
amigábel,"['amigable', 'amistoso recoméndase, mellor, outro termo sinonímico', 'amistosa recoméndase, mellor, outro termo sinonímico']"
amigabelmente,"['amigablemente', 'amistosamente recoméndase, mellor, outro termo sinonímico']"
amigable,"['amigábel', 'amistoso recoméndase, mellor, outro termo sinonímico', 'amistosa recoméndase, mellor, outro termo sinonímico']"
amigablemente,"['amigabelmente', 'amistosamente recoméndase, mellor, outro termo sinonímico']"
amigar,"['amistar recoméndase, mellor, outro termo sinonímico']"
aminorar,"['aminorar recoméndase, mellor, outro termo sinonímico', 'minorar']"
amistade,"['amistade recoméndase, mellor, outro termo sinonímico', 'amizade']"
amistar,"['amistar recoméndase, mellor, outro termo sinonímico', 'amigar']"
amistosa,"['amigábel', 'amigable', 'amistoso recoméndase, mellor, outro termo sinonímico', 'amistosa recoméndase, mellor, outro termo sinonímico']"
amistosamente,"['amigabelmente', 'amigablemente', 'amistosamente recoméndase, mellor, outro termo sinonímico']"
amistoso,"['amigábel', 'amigable', 'amistoso recoméndase, mellor, outro termo sinonímico', 'amistosa recoméndase, mellor, outro termo sinonímico']"
amizade,"['amistade recoméndase, mellor, outro termo sinonímico']"
amocelo,['anzol']
amolloar,"['derregar', 'estremar xebrar']"
amontear,['aporcar']
amora,['mora']
amordicar,"['amosegar', 'amozcar', 'anozcar', 'ataniscar']"
amornar,['mornear']
amorodeira,"['moroteira', 'morodeira recoméndase, mellor, outro termo sinonímico']"
amorodo,"['amorogo', 'careixón', 'morote', 'morodo recoméndase, mellor, outro termo sinonímico', 'morogo recoméndase, mellor, outro termo sinonímico']"
amorogo,"['amorodo', 'careixón', 'morote', 'morodo recoméndase, mellor, outro termo sinonímico', 'morogo recoméndase, mellor, outro termo sinonímico']"
amortizábel,['amortizable']
amortizable,['amortizábel']
amosegadura,"['amozcadura', 'anozcoada']"
amosegar,"['amordicar', 'amozcar', 'anozcar', 'ataniscar']"
amoucar,"['aboucar recoméndase, mellor, outro termo sinonímico']"
amovíbel,['amovible']
amovible,['amovíbel']
amozcadura,"['amosegadura', 'anozcoada']"
amozcar,"['amordicar', 'amosegar', 'anozcar', 'ataniscar']"
ampear,['calmear']
ampere,"['A', 'amperio recoméndase, mellor, outro termo sinonímico']"
amperio,"['ampere', 'A', 'amperio recoméndase, mellor, outro termo sinonímico']"
ampliábel,['ampliable']
ampliable,['ampliábel']
anaco,['pedazo']
analizábel,['analizable']
analizable,['analizábel']
anciñar,"['enciñar recoméndase, mellor, outro termo sinonímico']"
anciño,"['enciño recoméndase, mellor, outro termo sinonímico']"
andábel,['andable']
andable,['andábel']
andarica,['nécora']
aneboar,['anebrar']
anebrar,['aneboar']
anémona,['anemone']
anemone,['anémona']
anesgar,['anicar']
angazar,"['engazar recoméndase, mellor, outro termo sinonímico']"
angazo,"['engazo recoméndase, mellor, outro termo sinonímico']"
anicar,['anesgar']
aniñadoiro,"['aniñador', 'endego', 'éndez', 'inzo', 'niñador recoméndase, mellor, outro termo sinonímico']"
aniñador,"['aniñadoiro', 'endego', 'éndez', 'inzo', 'niñador recoméndase, mellor, outro termo sinonímico']"
aniñar,"['niñar recoméndase, mellor, outro termo sinonímico']"
año,"['cordeiro', 'cordeira']"
anoxar,"['enxeitar', 'asañar']"
anozcar,"['amordicar', 'amosegar', 'amozcar', 'ataniscar']"
anozcoada,"['amosegadura', 'amozcadura']"
anque,['aínda que']
antena,"['antena favo', 'entena favo']"
antepoñer,['antepor']
antepor,['antepoñer']
anterga,"['anterga recoméndase, mellor, outro termo sinonímico', 'entrega xa de anos']"
antergo,"['antergo recoméndase, mellor, outro termo sinonímico', 'entrego xa de anos']"
antevéspera,['revéspera']
antimonio,['Sb']
antinéboa,['antinebra']
antinebra,['antinéboa']
antonte,"['nantronte recoméndase, mellor, outro termo sinonímico', 'noutronte recoméndase, mellor, outro termo sinonímico']"
anubrar,['nubrar']
anulábel,['anulable']
anulable,['anulábel']
anzol,['amocelo']
ao,['ó']
apacentar,['alindar linde']
apagábel,['apagable']
apagable,['apagábel']
apago,"['alustro', 'lóstrego', 'lustro', 'relustro']"
apalleirar,['empalleirar']
apalpar,['palpar']
apanar,"['atrapazar', 'empanar pano']"
apanda,['panda']
apandar,['pandar']
aparruñar,['esparruñar']
apazugar,['acougar']
apeadoiro,['pexadoiro']
apear,"['pioga', 'apear do xugo']"
apegadiza,['pegadiza']
apegadizo,['pegadizo']
apegañar,['pegañar']
apegañenta,['pegañenta']
apegañento,['pegañento']
apegañosa,['pegañosa']
apegañoso,['pegañoso']
apelábel,['apelable']
apelable,['apelábel']
apetecíbel,['apetecible']
apetecible,['apetecíbel']
apigarada,"['pegarada', 'pincharada']"
apigarado,"['pegarado', 'pincharado']"
aplacábel,['aplacable']
aplacable,['aplacábel']
aplicábel,['aplicable']
aplicable,['aplicábel']
apoñer,['apor']
apor,['apoñer']
aporcar,['amontear']
aporrear,"['acirrar', 'embizcar', 'encirrar', 'arrizar recoméndase, mellor, outro termo sinonímico']"
aportar,"['aportar recoméndase, mellor, outro termo sinonímico', 'achegar']"
apostila,['postila']
apoupiñar,['atoutiñar']
apracíbel,['apracible']
apracible,['apracíbel']
aprazábel,['aprazable']
aprazable,['aprazábel']
apreciábel,['apreciable']
apreciabelmente,['apreciablemente']
apreciable,['apreciábel']
apreciablemente,['apreciabelmente']
apremio,"['apremio recoméndase, mellor, outro termo sinonímico', 'prema']"
aprender,['deprender']
aprobábel,['aprobable']
aprobable,['aprobábel']
apropiábel,['apropiable']
apropiable,['apropiábel']
aproveitábel,['aproveitable']
aproveitable,['aproveitábel']
apuxar,['empuxar']
apuxón,['empuxón']
aquecer,['acaer']
aquendar,"['arroldar', 'atempar', 'atenzar']"
ar,['aire']
arábel,['arable']
arabela,['rabela']
arabés,"['alavés recoméndase, mellor, outro termo sinonímico', 'arabés Áraba']"
arabesa,"['alavesa recoméndase, mellor, outro termo sinonímico', 'arabesa Áraba']"
arable,['arábel']
arame,"['aramio recoméndase, mellor, outro termo sinonímico']"
aramio,"['aramio recoméndase, mellor, outro termo sinonímico', 'arame']"
arauto,['heraldo']
arbitrábel,['arbitrable']
arbitrable,['arbitrábel']
arborizábel,['arborizable']
arborizable,['arborizábel']
arcabucería,['arcabuzaría']
arcabuzaría,['arcabucería']
arcea,['cea']
arcebispal,['arquiepiscopal']
arcediago,['arquidiácono']
areixa,"['arengo', 'besa', 'chamiza', 'sen', 'vareixa', 'careixa', 'seses']"
arelo,"['arelo aranguelo', 'cernizo', 'cerrizo']"
arengo,"['areixa', 'besa', 'chamiza', 'sen', 'vareixa', 'careixa', 'seses']"
arentar,['garandar']
arento,['garanda']
arfar,"['arquexar', 'inar']"
argon,['A']
arinque,['orinque']
armábel,['armable']
armable,['armábel']
armaría,['armería']
armería,['armaría']
arna,['cachal toxo']
arneiro,"['arneirón recoméndase, mellor, outro termo sinonímico', 'arneste']"
arneirón,"['arneiro', 'arneirón recoméndase, mellor, outro termo sinonímico', 'arneste']"
arneste,"['arneiro', 'arneirón recoméndase, mellor, outro termo sinonímico']"
arnoián,"['arnoián A Arnoia', 'arnoiao']"
arnoiao,['arnoián A Arnoia']
arola,['mexarela']
arousá,"['vilagarciá Vilagarcía de Arousa', 'arousá Arousa', 'vilanovesa Vilanova de Arousa']"
arousán,"['vilagarcián Vilagarcía de Arousa', 'arousán Arousa', 'vilanovés Vilanova de Arousa']"
arouxo,['axóuxere']
arquexar,"['arfar', 'inar']"
arquidiácono,['arcediago']
arquiepiscopal,['arcebispal']
arquivábel,['arquivable']
arquivable,['arquivábel']
arrabear,"['arrabear recoméndase, mellor, outro termo sinonímico', 'rabiar']"
arrabuñar,"['esgaduñar', 'gaduñar', 'garduñar', 'rabuñar', 'arrabuñar recoméndase, mellor, outro termo sinonímico']"
arrafén,['refén']
arraiar,"['arraiar recoméndase, mellor, outro termo sinonímico', 'raiar']"
arranca,['arrinca']
arrancada,['arrincada']
arrancadeira,['arrincadeira']
arrancar,['arrincar']
arrandeadoiro,"['carriola', 'bambán', 'randeeira', 'columpio']"
arrandear,"['arrolicar', 'carriolar', 'randear']"
arranque,['arrinque']
arrapañar,"['arrapañar recoméndase, mellor, outro termo sinonímico', 'repañar', 'arrepañar recoméndase, mellor, outro termo sinonímico']"
arrautada,"['arrautada recoméndase, mellor, outro termo sinonímico', 'arroutada', 'arreutada recoméndase, mellor, outro termo sinonímico']"
arrecadar,"['arrecadar recoméndase, mellor, outro termo sinonímico', 'recadar']"
arrecender,"['arrecender recoméndase, mellor, outro termo sinonímico', 'recender']"
arrecendo,"['arrecendo recoméndase, mellor, outro termo sinonímico', 'recendo']"
arreconchegar,"['arreconchegar recoméndase, mellor, outro termo sinonímico', 'aconchegar']"
arrecuar,"['arrecuar recoméndase, mellor, outro termo sinonímico', 'recuar']"
arrecunchar,['acurrunchar']
arredor,"['darredor recoméndase, mellor, outro termo sinonímico']"
arregañar,"['arregañar recoméndase, mellor, outro termo sinonímico', 'regañar']"
arrelar,['arrenlar']
arremangar,['remangar']
arremedábel,['arremedable']
arremedable,['arremedábel']
arremedar,"['remedar recoméndase, mellor, outro termo sinonímico']"
arremollar,"['aubrar', 'ubrar']"
arrenda,['redra']
arrendábel,['arrendable']
arrendable,['arrendábel']
arrendar,"['redrar', 'rendar recoméndase, mellor, outro termo sinonímico']"
arrenegar,"['arrenegar recoméndase, mellor, outro termo sinonímico', 'renegar']"
arrenlar,['arrelar']
arrepañar,"['arrapañar recoméndase, mellor, outro termo sinonímico', 'repañar', 'arrepañar recoméndase, mellor, outro termo sinonímico']"
arrepiar,['arrepuiñar']
arrepoñer,['arrepor']
arrepor,['arrepoñer']
arrepuiñar,['arrepiar']
arrequichar,"['arrequichar recoméndase, mellor, outro termo sinonímico', 'requichar']"
arrestrelar,"['arrestrelar recoméndase, mellor, outro termo sinonímico', 'restelar']"
arreutada,"['arrautada recoméndase, mellor, outro termo sinonímico', 'arroutada', 'arreutada recoméndase, mellor, outro termo sinonímico']"
arreuto,"['arreuto recoméndase, mellor, outro termo sinonímico', 'arrouto']"
arrevesada,"['enrevesada recoméndase, mellor, outro termo sinonímico']"
arrevesado,"['enrevesado recoméndase, mellor, outro termo sinonímico']"
arrexuntar,"['rexuntar recoméndase, mellor, outro termo sinonímico']"
arrinca,['arranca']
arrincada,['arrancada']
arrincadeira,['arrancadeira']
arrincar,['arrancar']
arrinque,['arranque']
arrizar,"['acirrar', 'aporrear', 'embizcar', 'encirrar', 'arrizar recoméndase, mellor, outro termo sinonímico']"
arró,"['arroleiro', 'comareiro', 'cómaro', 'cómbaro']"
arrodear,['rodear']
arrodeo,"['arrodeo < arrodear2', 'rodeo']"
(substantivo masculino),"['rodeoparticipio / adxectivo', 'arrubiada']"
arroibada,['arrubiada']
arroibado,['arrubiado']
arroibar,['arrubiar']
arrolar,"['abarrelar < rorro', 'arrolar < rorro']"
arroldar,"['aquendar', 'atempar', 'atenzar']"
arroleiro,"['arró', 'comareiro', 'cómaro', 'cómbaro']"
arrolicar,"['arrandear', 'carriolar', 'randear']"
arrollar,"['rollar recoméndase, mellor, outro termo sinonímico']"
arromanzar,['romancear']
arroutada,"['arrautada recoméndase, mellor, outro termo sinonímico', 'arreutada recoméndase, mellor, outro termo sinonímico']"
arrouto,"['arreuto recoméndase, mellor, outro termo sinonímico']"
arrubiada,['arroibada']
arrubiado,['arroibado']
arrubiar,['arroibar']
arrugar,"['arrugar recoméndase, mellor, outro termo sinonímico', 'engurrar']"
arruñar,['agatuñar']
articulábel,['articulable']
articulable,['articulábel']
artillaría,['artillería']
artillería,['artillaría']
arume,"['frouma', 'arume < ar', 'garfa', 'pilro']"
arxilar,['axixilar arrodear o gran']
arxiva,['helena ant Hélade Grecia']
arxivo,['heleno ant Hélade Grecia']
asañar,"['enxeitar', 'anoxar']"
ascendíbel,['ascendible']
ascendible,['ascendíbel']
asediar,"['sitiar recoméndase, mellor, outro termo sinonímico', 'cercar']"
asegurábel,['asegurable']
asegurable,['asegurábel']
aseitar,"['asexar', 'axexar']"
asexante,['axexante']
asexar,"['aseitar', 'axexar']"
asexo,['axexo']
asimetría,['disimetría']
asimétrica,['disimétrica']
asimétrico,['disimétrico']
asimilábel,['asimilable']
asimilable,['asimilábel']
asinábel,['asinable']
asinable,['asinábel']
asisada,['axuizada']
asisado,['axuizado']
asmo,['ácimo']
asnelo,"['burro', 'guindastre']"
asoar,['fungar']
asociábel,['asociable']
asociable,['asociábel']
aspilladoira,['empilladoira']
astato,['At']
ástrago,['astro']
astro,['ástrago']
asucadoiro,"['barbullo', 'somadoiro']"
asucar,['sucar']
asumíbel,['asumible']
asumible,['asumíbel']
asura,"['queimura', 'escaldazo']"
asustábel,['asustable']
asustable,['asustábel']
at,['astato']
ata,['até']
atacábel,['atacable']
atacable,['atacábel']
atanguer,['acadar']
ataniscar,"['amordicar', 'amosegar', 'amozcar', 'anozcar']"
atascar,"['atoar', 'atuír obturar']"
atasco,['atoamento']
até,['ata']
atempar,"['aquendar', 'arroldar', 'atenzar']"
atendíbel,['atendible']
atendible,['atendíbel']
atenzar,"['aquendar', 'arroldar', 'atempar']"
atinxíbel,['atinxible']
atinxible,['atinxíbel']
atoamento,['atasco']
atoar,"['atascar', 'atuír obturar']"
atolar,"['aborrear', 'aborroeirar', 'atolar < tola']"
atoldar,['toldar']
atoutiñar,['apoupiñar']
atragoar,['torgar']
atraíbel,['atraíble']
atraíble,['atraíbel']
atrancallo,['trancallo']
atrancar,['trancar']
atrapazar,"['apanar', 'empanar pano']"
atreixar,"['abordelar', 'acamboar', 'agabitar', 'solear']"
atribuíbel,['atribuíble']
atribuíble,['atribuíbel']
atrollar,"['trollar', 'trullar recoméndase, mellor, outro termo sinonímico']"
atuír,"['atascar', 'atoar', 'atuír obturar']"
aturábel,['aturable']
aturable,['aturábel']
aturular,"['agruar', 'aturuxar', 'grixar', 'ufar', 'gruar recoméndase, mellor, outro termo sinonímico']"
aturulo,"['agrúo', 'aturuxo', 'grixido', 'ufido']"
aturuxar,"['agruar', 'aturular', 'grixar', 'ufar', 'gruar recoméndase, mellor, outro termo sinonímico']"
aturuxo,"['agrúo', 'aturulo', 'grixido', 'ufido']"
au,['ouro']
aubrar,"['arremollar', 'ubrar']"
audíbel,['audible']
audible,['audíbel']
auga,"['agua recoméndase, mellor, outro termo sinonímico']"
aumentábel,['aumentable']
aumentable,['aumentábel']
auriense,"['auriense Ourense', 'ourensán Ourense', 'ourensá Ourense']"
automación,"['automación recoméndase, mellor, outro termo sinonímico', 'automatización']"
automatización,"['automación recoméndase, mellor, outro termo sinonímico']"
autorizábel,['autorizable']
autorizable,['autorizábel']
avagar,['avougar']
avaliábel,['avaliable']
avaliable,['avaliábel']
avecer,['avegar']
avegar,['avecer']
avelaíña,"['velairiña', 'voaniña', 'voíña', 'xoaniña']"
aventa,['avéntoa']
avéntoa,['aventa']
avergoñar,['avergonzar']
avergonzar,['avergoñar']
aveseda,['avesía']
avesedo,['avesío']
avesía,['aveseda']
avesío,['avesedo']
