word,synonyms
aftonmål,"['kvällsvard', 'kvällsmåltid', 'middagsmål', 'supé', 'kvällsmat', 'middag', 'kvällsmål']"
aga,"['misshandel', 'klå upp', 'misshandla', 'prygla', 'smisk', 'tukt', 'ge stryk', 'slå', 'smiska']"
agenda,"['schema', 'program', 'dagordning']"
agent,"['representant', 'ombud', 'spion']"
agentur,"['byrå', 'förmedling']"
agera,"['ingripa', 'spela', 'verka', 'uppträda', 'handla']"
agerande,['handlande']
agg,"['fiendskap', 'hat', 'illvilja', 'groll']"
agglomeration,['tätort']
aggression,['ilska']
aggressiv,"['argsint', 'stridslysten', 'våldsam']"
agn,['bete']
agoni,['dödsångest']
air,['luft']
akademi,['skola']
akne,['finne']
akt,"['nummer', 'handling', 'ceremoni']"
akta,"['respektera', 'vörda', 'värna']"
aktad,['värderad']
akter,"['bak', 'häck', 'dossier', 'bakdel']"
aktie,"['andel', 'värdepapper']"
aktieinnehav,['aktiepost']
aktiepost,['aktieinnehav']
aktier,['värdepapper']
aktieägare,['andelsägare']
aktion,['handling']
aktiv,"['livlig', 'engagerad', 'operativ', 'verksam']"
aktivitet,"['förehavande', 'rörelse', 'verksamhet', 'sysselsättning']"
aktning,"['anseende', 'respekt', 'uppskattning', 'vördnad']"
aktningsvärd,"['ansenlig', 'reputerlig']"
aktsam,['försiktig']
aktsamhet,['hänsyn']
aktualisera,['uppgradera']
aktuell,"['pågående', 'innevarande', 'populär', 'nuvarande', 'gällande', 'rådande']"
aktör,"['deltagare', 'skådespelare']"
akvarell,['vattenfärg']
akvavit,['brännvin']
al,['alträd']
alarm,['larm']
alarmerande,['oroväckande']
alert,"['uppmärksam', 'vaksam', 'på hugget', 'pigg', 'vaken']"
alias,['täcknamn']
alienation,['utanförskap']
alika,['kaja']
alkis,['fyllbult']
alkohol,"['sprit', 'rusdrycker']"
alkoholist,"['alkoholmissbrukare', 'fyllerist', 'suput', 'spritmissbrukare']"
alkoholmissbrukare,"['fyllerist', 'suput', 'alkoholist', 'spritmissbrukare']"
alkoholpåverkad,"['berusad', 'full', 'onykter']"
all,"['varje', 'alla', 'varenda']"
alla,"['all', 'allihopa', 'samtliga']"
allan,['fåne']
allaredan,['redan']
allbekant,['vanlig']
alldaglig,"['vanlig', 'trivial', 'vardaglig', 'simpel', 'enkel']"
alldeles,"['fullständig', 'fullständigt', 'helt']"
alldenstund,"['därför att', 'eftersom', 'emedan']"
allehanda,"['allt möjligt', 'diverse']"
allen,['ensam']
allena,"['själv', 'ensam']"
allergi,['överkänslighet']
allergisk,['överkänslig']
allians,"['förbindelse', 'förbund']"
alliera,['liera']
allierad,"['sammansvuren', 'vapenbroder', 'bundsförvant']"
allihop,['varenda']
allihopa,['alla']
allmän,"['generisk', 'tillgänglig', 'universell', 'övergripande', 'publik', 'offentlig', 'generell', 'vanlig', 'för alla']"
allmänt,"['vanligen', 'vanligtvis', 'offentligt', 'officiellt']"
allokera,"['tilldela', 'anvisa', 'fördela']"
allomfattande,['universell']
allsidig,['mångfasetterad']
allt,"['allting', 'alltsammans']"
allt möjligt,"['allehanda', 'ingenting omöjligt']"
allteftersom,['vartefter']
alltemellanåt,"['ibland', 'stundtals', 'då och då']"
alltför,['för']
alltid,"['städse', 'evigt', 'evig', 'varje gång', 'ständigt', 'förgott', 'jämt', 'hela tiden']"
alltigenom,['genomgående']
alltihop,['alltsammans']
allting,"['alltsamman', 'alltsammans', 'allt']"
alltjämt,['ständigt']
alltsamman,['allting']
alltsammans,"['hela', 'allting', 'totalt', 'allt', 'alltihop', 'rubbet']"
alltså,"['sålunda', 'nämligen', 'således']"
allvar,['seriöst']
allvarlig,"['seriös', 'svårartad', 'allvarsam']"
allvarlig försämras,['förfalla']
allvarligt,['seriöst']
allvarsam,"['seriös', 'allvarlig']"
allé,['trädrad']
almanack,['kalender']
almanacka,['kalender']
alster,"['produkt', 'skapelse', 'verk']"
alstra,"['åstadkomma', 'producera', 'generera', 'bilda', 'framställa', 'frambringa', 'framkalla', 'skapa']"
alstras,['bli till']
altan,"['terrass', 'uteplats']"
alternativ,"['val', 'valmöjlighet']"
alternativmedicin,['homeopati']
alternativord,['synonym']
alternativt,['eller']
alternera,['växla']
alternerande,"['ömsom', 'omväxlande', 'växelvis', 'turvis']"
altruism,"['osjälviskhet', 'oegennytta']"
alträd,['al']
amatör,['lekman']
ambassad,['beskickning']
ambassadör,['representant']
ambition,"['målsättning', 'strävan']"
ambitiös,"['uppåtsträvande', 'flitig', 'nitisk']"
ambitiöst,['duktig']
ambivalens,['osäkerhet']
ambivalent,"['delad', 'kluven', 'tvehågsen']"
amerikan,['jänkare']
amerikanare,['jänkare']
amfetamin,"['speed', 'tjack']"
amma,"['dia', 'ge di']"
amnesti,['benådning']
amoklöpning,['raseri']
amortering,['avbetalning']
amplifiera,['förstärka']
ana,"['tro', 'förutse', 'befara', 'förmoda', 'misstänka', 'skönja', 'förebåda', 'känna på sig', 'förnimma']"
analfis,['rövprutt']
analkanal,['rövhål']
analmynning,['analöppning']
analog,['motsvarande']
analogi,['liknelse']
analys,['tolkning']
analysera,"['utreda', 'kartlägga', 'undersöka']"
analytisk,"['konvergent', 'logisk']"
analöppning,"['rövhål', 'analmynning', 'stjärthål']"
anamma,['godta']
anatomi,"['kropp', 'struktur']"
anbefalla,['ålägga']
anblick,['åsyn']
anbud,"['bud', 'offert', 'erbjudande']"
and,['knipa']
anda,['stämning']
andakt,['gudstjänst']
andas,"['pusta', 'respirera', 'hämta syre']"
andas in,['inhalera']
ande,"['spöke', 'själ', 'vålnad']"
andedrag,['andhämtning']
andel,"['aktie', 'kvot', 'procent', 'part', 'del', 'bit']"
andelsägare,['aktieägare']
andeväsen,['spöke']
andhämtning,['andedrag']
andlig,"['själslig', 'spirituell']"
andning,['respiration']
androgyn,"['könlös', 'tvåkönad']"
andrum,"['frist', 'paus']"
anekdot,"['historia', 'rolig historia']"
anemi,['blodbrist']
anemisk,['blodfattig']
anestesiolog,['narkosläkare']
anfader,['förfader']
anfall,"['attackera', 'framstöt', 'anstormning', 'angrepp', 'attack']"
anfalla,"['attack', 'anstorma', 'angripa', 'storma', 'attackera']"
anfallsspelare,['forward']
anfäkta,['plåga']
anföra,"['säga', 'leda']"
anförande,"['föredrag', 'plädering', 'tal']"
anförare,['ledare']
anförskaffa,['upphandla']
ange,"['röja', 'utlämna', 'indikera', 'uppge', 'indicera', 'nämna']"
angelägen,"['ivrig', 'viktig']"
angeläget,"['viktigt', 'viktig']"
angenäm,"['gemytlig', 'trevlig', 'trevligt', 'behaglig', 'skön', 'trivsam', 'välbehaglig']"
angivare,['tjallare']
angrepp,"['framstöt', 'överfall', 'anfall', 'attackera', 'attack', 'offensiv']"
angripa,"['storma', 'attackera', 'överfalla', 'anfalla']"
angripen,['ansatt']
angränsande,"['närliggande', 'intilliggande']"
angå,"['beröra', 'röra', 'vidkomma', 'beträffa']"
angående,"['rörande', 'beträffande', 'gällande']"
anhalt,['station']
anhopa,"['samlas', 'samla']"
anhopning,"['samling', 'ansamling']"
anhålla,"['ansöka', 'arrestera', 'häkta', 'gripa', 'hemställa']"
anhängare,"['följeslagare', 'sympatisör', 'fan', 'supporter']"
anhörig,"['släkting', 'närstående']"
animalisk,['djurisk']
animerad,['tecknad']
aning,"['snäppet', 'tillstymmelse', 'förmodan', 'förnimmelse', 'känning', 'susning']"
anklaga,"['klandra', 'beskylla']"
anklagar,['beskyller']
anklagelse,['beskyllning']
anknyta,"['förknippa', 'associera', 'förbinda', 'binda', 'sammankoppla', 'koppla']"
anknytning,"['samband', 'förbindelse', 'koppling']"
anknytta,['hör i hop']
ankomma,['anlända']
ankor,['änder']
ankunge,['älling']
anlag,"['drag', 'gener']"
anledning,"['syfte', 'förevändning', 'motiv', 'skäl', 'orsak']"
anlete,['ansikte']
anlita,"['anställa', 'leja']"
anlägga,"['lägga till vid', 'upprätta', 'grunda', 'bygga', 'etablera']"
anlända,"['komma', 'ankomma']"
anmäla,"['inrapportering', 'inregistrera', 'rapportera']"
anmärka,"['kommentera', 'kritisera', 'påpeka']"
anmärkning,"['kritik', 'not', 'påpekan', 'påpekande']"
anmärkningsvärd,"['påfallande', 'slående', 'frapperande', 'remarkabel', 'notabel']"
anmärkningsvärt,['påfallande']
annalkande,"['kommande', 'förestående', 'antågande']"
annars,['eljest']
annat,['övrigt']
annektera,"['införliva', 'erövra']"
annex,"['tillbyggnad', 'sidobyggnad']"
annonsera,"['tillkännage', 'utlysa']"
annonserad,['utropad']
annonsering,['reklam']
annorlunda,"['egendomlig', 'speciell', 'konstig', 'olik', 'avvikande', 'udda', 'på annat sätt', 'utstickande']"
anomali,"['rubbning', 'avvikelse', 'motsägelse']"
anonym,['okänd']
anordna,"['organisera', 'hålla', 'arrangera', 'fixa']"
anordnar,['arrangerar']
anordning,"['apparatur', 'don']"
anpassa,"['forma', 'justera', 'matcha', 'acklimatisera', 'modifiera']"
anpassning,"['integration', 'integrering', 'justering', 'adaptation']"
anpassningsbar,"['flexibel', 'foglig']"
anrik,['klassisk']
anrop,['kallelse']
anropa,['kalla']
anrätta,"['tillaga', 'tillreda']"
anrättning,['tillredning']
ansa,['rensa']
ansad,['vårdad']
ansamling,"['ackumulation', 'grupp', 'anhopning']"
ansats,['försök']
ansatt,['angripen']
anse,"['mena', 'tycka', 'påpeka']"
ansedd,"['framstående', 'välaktad', 'prominent']"
anseende,"['aktning', 'rykte']"
ansenlig,"['aktningsvärd', 'riklig', 'avsevärd', 'väsentlig', 'betydande']"
anser,"['säger', 'menar', 'tycker']"
anses ha,['besitta']
ansikte,"['anlete', 'nuna', 'fejs', 'plyte', 'nylle']"
anskaffa,"['rekvirera', 'inhämta', 'skaffa', 'förvärva', 'införskaffa', 'köpa']"
anskri,['stridsrop']
anskrämlig,"['förskräcklig', 'ful', 'frånstötande']"
anslag,"['notis', 'affisch', 'medel', 'meddelande']"
ansluta,"['förbinda', 'sammankoppla', 'förena', 'koppla', 'joina']"
anslutning,"['tillslutning', 'koppling', 'förbindelse', 'uppkoppling']"
anslå,"['kungöra', 'godkänna']"
anslående,['iögonenfallande']
anspelning,['syftning']
anspråk,"['fordran', 'krav', 'mena']"
anspråksfull,['pretentiös']
anspråkslös,"['ringa', 'blygsam']"
anspänning,"['stress', 'press']"
anstalt,"['fängelse', 'institution']"
anstorma,['anfalla']
anstormning,"['anfall', 'attack']"
anstrykning,['drag']
anstränga,['pressa']
ansträngande,"['slitsam', 'pressande', 'jobbigt', 'påfrestande', 'krävande', 'mödosam', 'jobbig']"
ansträngd,"['mödosam', 'spänd']"
ansträngning,"['påfrestning', 'vedermöda', 'möda']"
anställa,"['leja', 'anlita']"
anställd,"['löntagare', 'personal', 'arbetstagare']"
anställda,['medarbetare']
anställning,['tjänst']
anstånd,['uppskov']
anständig,"['passande', 'proper', 'sedesam', 'respektabel']"
anstöt,['förargelse']
ansvar,['förpliktelse']
ansvarig,"['chef', 'ledare']"
ansöka,['anhålla']
anta,"['tro', 'antaga', 'gissa', 'förutsätta', 'förmoda', 'ponera']"
antaga,"['förutsätta', 'tro', 'tror', 'anta', 'ponera', 'förmoda']"
antagande,"['hypotes', 'förmoda', 'presumtion', 'tror', 'förmodan']"
antagligen,"['kanske', 'sannolikt', 'väl', 'troligtvis', 'troligen', 'förmodligen']"
antagonist,['motståndare']
antal,['mängd']
antar,"['tror', 'förmoda', 'tro', 'förmodar', 'ponera']"
antasta,"['besvära', 'ofreda']"
anteckna,"['skriva', 'notera', 'skriva ned']"
anteckning,"['notis', 'notering']"
antik,"['föråldrad', 'ålderdomlig']"
antikhandel,['antikvitetshandel']
antikvitetshandel,['antikhandel']
antisemitism,['judehat']
antonym,['motsats']
anträda,"['börja', 'påbörja', 'starta']"
anträffa,"['träffa på', 'påträffa', 'råka på']"
anträffbar,"['nåbar', 'tillgänglig']"
antyda,"['mena', 'påstå', 'insinuera', 'vink', 'påpeka']"
antydan,"['antydning', 'indikation', 'känsla', 'vink', 'tillstymmelse']"
antydning,"['antydan', 'vink']"
antågande,['annalkande']
anvisa,"['allokera', 'tilldela']"
anvisning,['föreskrift']
använd,['begagnad']
använda,"['hantera', 'konsumera', 'tillämpa', 'nyttjande', 'förbruka', 'bruka', 'begagna', 'nyttja']"
användande,['tillämpning']
användare,"['konsument', 'brukare', 'nyttjare']"
användbar,"['ändamålsenlig', 'praktisk', 'gångbar', 'behändig', 'funktionell', 'brukbar', 'bruklig']"
användbarhet,"['tillämplighet', 'nytta']"
användning,"['hantering', 'nytta', 'tillämpning', 'nyttjande', 'bruk', 'förbrukning']"
aorta,['kroppspulsåder']
apartment,['flat']
apati,['likgiltighet']
apatisk,['håglös']
apel,['äpple']
aperitif,['aptitretare']
apostlahäst,['ben']
apotek,['läkemedelsbutik']
apparat,"['apparatur', 'mackapär', 'grunka', 'maskin', 'mojäng', 'manick']"
apparatur,"['anordning', 'apparat']"
appell,['namnupprop']
appellation,['vädjande']
appellera,"['be', 'vädja', 'locka', 'tilltala']"
appendicit,['blindtarmsinflammation']
applicera,"['tillämpa', 'påföra', 'lägga på', 'sätta dit']"
applicering,['tillsättning']
applåd,"['hyllning', 'klappa']"
applådera,['klappa']
appreciera,['uppskatta']
approximation,['uppskattning']
approximativ,['ungefärlig']
approximativt,['ungefär']
approximera,['uppskatta']
aprak,"['full', 'asfull', 'packad']"
aptit,"['hunger', 'matlust']"
aptitlig,['god']
aptitretare,"['aperitif', 'förrätt']"
arbeta,"['gno', 'knega', 'verka', 'tjänstgöra', 'jobba']"
arbetande,['operativ']
arbetare,"['yrkesutövare', 'arbetstagare', 'knegare', 'löntagare', 'jobbare']"
arbete,"['göromål', 'sysselsättning', 'syssla', 'verk', 'kneg', 'jobb']"
arbetsam,"['mödosam', 'flitig']"
arbetsamhet,['flit']
arbetsamt,['jobbigt']
arbetsansvarig,['chef']
arbetsbostad,['pendellägenhet']
arbetsgivare,['uppdragsgivare']
arbetsgång,['process']
arbetskamrat,"['medarbetare', 'kollega']"
arbetskraft,['personal']
arbetsledare,"['förman', 'chef']"
arbetsplats,"['yrkesställe', 'jobb', 'arbetsställe']"
arbetsredskap,['verktyg']
arbetsställe,['arbetsplats']
arbetstagare,"['lönearbetare', 'arbetare', 'löntagare', 'anställd']"
arbetsuppgift,"['jobb', 'syssla']"
arbiträrt,['godtyckligt']
area,"['yta', 'område']"
areal,['yta']
arena,['stadium']
arg,"['frustrerad', 'vresig', 'rosenrasande', 'vansinnig', 'förtretad', 'förgrymmad', 'gramse', 'ilsk', 'ilsken', 'putt', 'vred', 'vredgad', 'förbannad', 'rasande']"
argsint,"['aggressiv', 'ilsken', 'ilsk']"
argumentera,['förfäkta']
aristokrat,['adelsman']
aristokrati,['adel']
ark,"['papper', 'blad']"
arkad,['pelargång']
arkebusera,"['avrätta', 'avliva medelst skjutvapen']"
arkebusering,['avrättning']
arkitektur,['byggnadskonst']
arkivera,['lagra']
arla,"['tidig', 'tidigt', 'bittida']"
arm,"['påver', 'fattig']"
arma,['stackars']
armada,['krigsflotta']
armbandsur,['klocka']
armera,['förstärka']
armod,"['brist', 'elände', 'fattigdom', 'nöd', 'misär']"
armé,['här']
arom,"['doft', 'smak', 'lukt', 'vällukt']"
arrangemang,"['evenemang', 'uppställning']"
arrangera,"['organisera', 'fixa', 'anordna', 'ordna']"
arrangerande,['ordnande']
arrangerar,['anordnar']
arrangör,['organisatör']
arrendator,['hyresgäst']
arrende,['hyra']
arrendera,['hyra']
arrestera,"['anhålla', 'gripa', 'frihetsberöva']"
arrogant,"['högmodig', 'högdragen', 'mallig', 'överlägsen']"
arsel,"['rövhål', 'as', 'rumpa', 'skitstövel']"
arsenal,['vapenförråd']
arsle,"['gump', 'stjärt', 'rumpa', 'rövhål']"
art,"['ras', 'sort', 'typ', 'slag', 'släkte']"
artfrämmande,['väsensskild']
artificiell,"['onaturlig', 'konstgjord']"
artig,"['ridderlig', 'chevaleresk', 'hövlig', 'belevad']"
artighet,['hövlighet']
artikel,['sak']
artikulera,['uttala']
artikulerad,['vältalig']
artilleripjäs,['kanon']
artist,"['underhållare', 'stjärna']"
arton,['aderton']
artutveckling,['evolution']
artär,['pulsåder']
arvinge,['efterträdare']
arvode,"['lön', 'honorar', 'ersättning', 'gage']"
arvsanlag,['gen']
as,"['kräk', 'arsel', 'kadaver']"
as packad,['stupfull']
asball,['cool']
asbra,"['kanon', 'jättebra', 'super', 'svinbra']"
asch,"['äh', 'äsch']"
asfull,"['aprak', 'packad']"
asfågel,['gam']
asgarva,"['skratta', 'tokskratta']"
ask,"['burk', 'låda', 'box', 'förpackning', 'etui', 'skrin', 'dosa']"
aska,['stoft']
askfat,['askkopp']
askkopp,['askfat']
asmörk,['skitmörk']
aspekt,"['vinkel', 'synvinkel', 'synpunkt']"
aspirant,"['lärjunge', 'kandidat']"
assiett,['fat']
assimilera,['införliva']
assist,['hjälpa']
assistans,"['handräckning', 'hjälp']"
assistent,"['biträde', 'medhjälpare']"
assistera,['hjälpa']
associera,"['förbinda', 'anknyta', 'sammankoppla', 'koppla', 'förknippa']"
associerad,['förknippa']
asterisk,['stjärna']
astronaut,"['rymdman', 'kosmonaut', 'rymdfarare']"
astråkigt,['fett tråkigt']
asyl,['fristad']
ateist,['gudsförnekare']
atlas,['kartbok']
atmosfär,['stämning']
atonalt,['disharmonisk']
att plugga,['studera']
attack,"['anfalla', 'överfalla', 'utfall', 'anstormning', 'anfall', 'angrepp', 'framstöt']"
attackera,"['anfall', 'påhopp', 'angrepp', 'överfalla', 'angripa', 'anfalla']"
attackerad,['påhoppad']
attans,['nedrans']
attentat,"['våldsdåd', 'terrordåd', 'våldsangrepp']"
attityd,"['förhållningssätt', 'inställning']"
attrahera,"['dragning', 'locka', 'dra till sig']"
attraherande,"['snygg', 'lockande']"
attraktion,"['tilldragning', 'dragning']"
attraktiv,"['frestande', 'sexig', 'vacker', 'efterfrågad', 'tilltalande', 'snygg', 'lockande', 'tilldragande']"
au-pair,['barnflicka']
aubergin,['äggplanta']
aubergine,['äggplanta']
auditorium,['publik']
auktorisera,['bemyndiga']
auktoritativ,['befallande']
auktoritet,['pondus']
aula,['sal']
autentisk,"['genuin', 'äkta', 'verklig', 'riktig', 'sanningsenlig']"
autodidakt,['självlärd']
autograf,"['signering', 'signatur']"
automobil,['bil']
autonom,"['självständig', 'självstyrande']"
autostrada,['motorväg']
av,"['utav', 'bruten', 'från', 'itu']"
av och till,"['stundtals', 'emellanåt', 'ibland', 'understundom']"
avancemang,['framsteg']
avancera,"['stiga', 'klättra', 'framryckning', 'fortskrida', 'framskrida', 'vinna befordran']"
avancerad,"['invecklad', 'svår']"
avans,['vinst']
avbeställning,['återbud']
avbetalning,['amortering']
avbild,"['porträtt', 'kopia']"
avbilda,"['återge', 'måla', 'skissa', 'kopiera', 'rita av', 'porträttera']"
avbildning,"['målning', 'illustration', 'gestaltning', 'porträtt']"
avblåsa,"['avsluta', 'inställa', 'avbryta', 'hejda', 'stoppa', 'upphäva']"
avbrott,"['rast', 'paus', 'uppehåll', 'upplösa']"
avbryta,"['stoppa', 'upphäva', 'sluta', 'avblåsa', 'hejda']"
avbräck,"['bakslag', 'förlust']"
avbytare,['ersättare']
avböja,"['avslå', 'neka', 'tacka nej']"
avdela,['avskilja']
avdelning,"['sektor', 'filial', 'enhet', 'departement', 'division', 'rotel', 'sektion']"
avdrag,"['reduktion', 'rabatt']"
avdunsta,"['försvinna', 'dunsta bort', 'förångas', 'ånga bort']"
avel,['uppfödning']
aversion,"['motvilja', 'ogillande']"
avfall,"['spill', 'sopor', 'skräp']"
avfallsbehållare,['skräpkorg']
avfordra,['avpressa']
avfyra,"['skjuta', 'ge fyr']"
avfärd,"['avgång', 'avresa']"
avfärda,"['avvisa', 'nobba']"
avfärdande,['avvisande']
avföring,"['träck', 'fekalier', 'efterlämning', 'exkrement', 'exkrementer', 'spillning']"
avge,['utsöndra']
avgift,"['debitering', 'kostnad', 'taxa']"
avgiftsfri,['gratis']
avgjort,['bestämt']
avgrund,['stup']
avgränsa,"['definiera', 'snäva in', 'skilja ur']"
avgränsning,['uppdelning']
avguda,"['beundra', 'tillbe', 'dyrka']"
avgå,"['abdikera', 'lämna', 'sluta']"
avgång,['avfärd']
avgår,['slutar']
avgöra,"['döma', 'bedöma', 'bestämma', 'fastslå', 'klubba', 'besluta']"
avgörande,"['slutgiltig', 'slutlig', 'utslagsgivande', 'väsentlig', 'bestämmande', 'betydande', 'essentiell', 'väsentligt']"
avhandla,['ventilera']
avhandling,"['uppsats', 'thesis']"
avhjälpa,"['rätta till', 'åtgärda']"
avhysa,['vräka']
avhålla,"['hindra', 'tycka om']"
avhämta,['hämta']
avhända,"['frånta', 'ta ifrån', 'frånhända']"
avhända sig,['sumpa']
avhängig,['beroende av']
avig,['felvänd']
avigsida,['nackdel']
avis,['tidning']
avisera,"['underrätta', 'utropa', 'föranmäla', 'pålysa', 'tillkännage']"
avkastning,"['skörd', 'utdelning', 'återbäring', 'profit', 'vinst']"
avklara,"['avverka', 'övervinna', 'utagera']"
avklarad,['färdig']
avklädd,['naken']
avkoda,['dekryptera']
avkomling,"['telning', 'ättling']"
avkomma,"['barn', 'ättling']"
avkorta,['förkorta']
avkunna,['tillkännage']
avla,['föda upp']
avlastning,"['hjälp', 'befrielse']"
avlastningsventil,['dumpventil']
avled,['dog']
avleda,"['distrahera', 'avstyra', 'leda bort']"
avledningsrör,['kateter']
avlid,"['gå bort', 'dö']"
avlida,"['bortgång', 'frånfälla', 'gå hädan', 'omkomma', 'gå bort', 'dö']"
avliden,"['framliden', 'död']"
avliva,"['ha ihjäl', 'döda']"
avliva medelst skjutvapen,['arkebusera']
avlopp,['kloak']
avloppsledning,['kloak']
avlossa,['skjuta']
avlägsen,"['fjärran', 'avsides belägen']"
avlägsna,"['fjärma', 'undanröja', 'borttaga', 'ta bort']"
avlägsna sig,['retirera']
avlägsnande,['elimination']
avlöna,['betala']
avlöpa,['gälla']
avläsa,"['tyda', 'tolka']"
avlövad,['kal']
avmagra,['tyna av']
avmagrad,['tunn']
avmarsch,['start']
avnämare,['kund']
avnöta,"['slita ut', 'utslita']"
avog,"['motsträvig', 'ovänlig', 'vrång', 'motvillig', 'vresig', 'negativ']"
avogt,['ovänligt']
avpassa,['jämka']
avpassning,['reglering']
avpressa,"['avfordra', 'avtvinga']"
avresa,"['fara', 'avfärd']"
avrustning,['avväpning']
avrätta,"['döda', 'likvidera', 'arkebusera']"
avrättning,['arkebusering']
avsaknad,"['frånvarande', 'fattas', 'frånvaro', 'brist']"
avsats,"['plattform', 'platå', 'klipphylla', 'utsprång']"
avse,"['gälla', 'ha till mål', 'ämna', 'åsyfta', 'mena']"
avsedd,"['planerad', 'tilltänkt', 'ämnad', 'menad']"
avsedda för,['vikta']
avseende,"['avseenden', 'beträffande', 'mening', 'gällande']"
avseenden,['avseende']
avsegla,['kasta loss']
avser,['menar']
avsevärd,"['ansenlig', 'betydande', 'betydlig', 'markant', 'väsentlig']"
avsevärt,"['markant', 'åtskilligt', 'mycket']"
avsides belägen,['avlägsen']
avsikt,"['tanke', 'mål', 'ämna', 'uppsåt', 'syfte', 'intention', 'mening', 'målsättning', 'ändamål', 'motiv']"
avsiktlig,"['medveten', 'uppsåtlig']"
avsiktligt,"['medvetet', 'flit', 'med flit']"
avskaffa,"['upphäva', 'slopa']"
avsked,['uppsägning']
avskeda,"['friställa', 'entlediga', 'uppsäga', 'sparka', 'ge sparken']"
avskedat,['kickat']
avskild,['separerad']
avskilja,"['avdela', 'skilja', 'sära', 'dela', 'separera']"
avskilja sig,['profilera']
avskiljande,['separation']
avskiljare,['separatör']
avskrift,['kopia']
avskräde,['skräp']
avskum,"['patrask', 'drägg']"
avsky,"['hat', 'hata', 'vämjelse']"
avskyvärd,"['otäck', 'förfärlig', 'vämjelig', 'ryslig', 'hemsk', 'fruktansvärd', 'motbjudande', 'vedervärdig', 'äcklig', 'vidrig', 'gräslig', 'vederstygglig']"
avslag,"['vägran', 'refuserande', 'nobba', 'diss']"
avslappnad,['cool']
avslappnande,['avstressande']
avslappnat,['soft']
avsluta,"['avblåsa', 'stoppa', 'stänga', 'sluta', 'fullända', 'ända', 'fullborda', 'upphöra', 'bryta', 'fullgöra', 'färdigställa', 'terminera', 'slutföra']"
avslutad,"['färdig', 'slutförd', 'terminerad']"
avslutning,"['fullbordande', 'ände', 'slutförande', 'final', 'ändpunkt']"
avslå,"['avböja', 'förkasta', 'rata', 'neka', 'refusera', 'förvägra', 'nobba']"
avslöja,"['röja', 'blotta', 'ertappa', 'yppa', 'genomskåda', 'blottlägga', 'blottställa', 'demaskera', 'uppdaga']"
avslöja anförtrodd hemlighet,['skvallra']
avslöjande,"['röja', 'blottlägga', 'blottläggande']"
avsmak,"['äckel', 'olust', 'vämjelse']"
avsmaka,['smaka']
avsnitt,"['sektor', 'kapitel', 'utdrag', 'stycke', 'parti', 'episod']"
avspegla,['återge']
avspisa,"['snoppa av', 'nobba', 'näpsa']"
avspänd,['harmonisk']
avspärra,['stoppa']
avstamp,['start']
avsteg,['avvikelse']
avsteg från reglerna,['undantag']
avstressande,['avslappnande']
