word,synonyms
abanação,"['agitamento', 'oscilação']"
abanadela,"['abanadura', 'sacudidela', 'agitamento']"
abanado,['sacudido']
abanador,"['abano', 'leque', 'ventarola']"
abanadura,['abanadela']
abananado,['apalermado']
abananar,['aturdir']
abanão,['solavanco']
abanar,"['arfar', 'gesticular', 'bracejar', 'brandir', 'adejar', 'jogar', 'refrescar', 'acenar', 'menear', 'abalançar', 'abanicar', 'agitar', 'balançar', 'balouçar', 'bater', 'demover', 'oscilar', 'sacudir', 'ventilar']"
abancar,"['assentar', 'sentar']"
abandalhação,['abandalhamento']
abandalhamento,['abandalhação']
abandalhar,"['enxovalhar', 'vulgarizar', 'sujar']"
abandar,['separar']
abandear,['aconfradar']
abandeirar,['embandeirar']
abandonado,"['órfão', 'derrelicto', 'viúvo', 'deixado', 'enjeitado', 'sozinho', 'derrelito', 'derelito', 'desprezado', 'desamparado', 'deserto', 'esquecido', 'maltratado']"
abandonar,"['arrenegar', 'descuidar', 'abnegar', 'desapossar', 'desleixar', 'aposentar', 'aplicar', 'devotar', 'desmazelar', 'encostar', 'afastar', 'retirar', 'desguarnecer', 'desabrir', 'renegar', 'atirar', 'render', 'desquitar', 'desertar', 'prescindir', 'sacrificar', 'abjurar', 'esquecer', 'descurar', 'desabrigar', 'desproteger', 'entregar', 'repudiar', 'desarrimar', 'desamparar', 'deixar', 'abalar', 'abdicar', 'ceder', 'dedicar', 'desaparecer', 'desistir', 'desparecer', 'dispor', 'largar', 'negar', 'relaxar', 'renunciar', 'resignar', 'seguir']"
abandono,"['desarrimo', 'defecção', 'desabrigo', 'desamparo', 'deserção', 'desistência', 'desleixo', 'desprezo', 'orfandade', 'renúncia']"
abanga,['bango']
abanicar,"['refrescar', 'abanar', 'ventilar']"
abanico,"['ventarola', 'flabelo', 'leque']"
abano,"['abanador', 'leque', 'ventana', 'ventarola']"
abantesma,"['avantesma', 'avejão', 'espectro', 'fantasma']"
abaquetar,['adelgaçar']
abaratar,"['desvalorizar', 'abater', 'baratear', 'aviltar', 'baratar', 'depreciar', 'embaratecer', 'rebaixar', 'regatear']"
abarbado,"['assoberbado', 'atrapalhado', 'sobrecarregado']"
abarbar,"['abaixar', 'afagar', 'complanar', 'achatar', 'atingir', 'respaldar', 'achanar', 'olhar', 'confrontar', 'alisar', 'defrontar', 'enfrentar', 'acarar', 'afrontar', 'alhanar', 'aplainar', 'aplanar', 'arrostar', 'assentar', 'deprimir', 'encarar', 'entestar', 'igualar', 'nivelar', 'rasar', 'sobrecarregar']"
abarbarado,['valente']
abarbarar,['barbarizar']
abarbatar,['apanhar']
abarca,"['sandália', 'tamanco']"
abarcado,['açambarcado']
abarcador,"['açambarcador', 'atravessador', 'monopolista']"
abarcamento,['açambarcamento']
abarcante,"['açambarcador', 'abarcador']"
abarcar,"['digerir', 'precintar', 'circular', 'captar', 'contemplar', 'toucar', 'circuitar', 'enrolar', 'apanhar', 'rodear', 'entoar', 'enlaçar', 'coroar', 'fisgar', 'depreender', 'penetrar', 'tornear', 'assediar', 'assimilar', 'pegar', 'aureolar', 'orlar', 'compreender', 'circundar', 'sotrancar', 'envolver', 'alcançar', 'abranger', 'abraçar', 'açambarcar', 'apreender', 'arrodear', 'atinar', 'atingir', 'cercar', 'cingir', 'conter', 'englobar', 'entender', 'interpretar', 'monopolizar', 'perceber', 'pescar']"
abaré,"['padre', 'missionário']"
abarém,['aberém']
abarracamento,['acampamento']
abarracar,"['barracar', 'acampar', 'campar']"
abarrancar,"['estorvar', 'ingurgitar', 'tomar', 'obturar', 'pear', 'obstruir', 'atrancar', 'represar', 'atravancar', 'atochar', 'bloquear', 'congestionar', 'cortar', 'dificultar', 'embaraçar', 'embargar', 'empecilhar', 'engarrafar', 'entravar', 'entupir', 'fechar', 'impedir', 'obstaculizar', 'obstar', 'pejar', 'tapar', 'tolher', 'travar', 'vedar']"
abarregado,"['amancebado', 'amigado']"
abarregar,"['concubinar', 'ajuntar', 'juntar', 'acasalar', 'amancebar', 'amasiar', 'amigar']"
abarreirar,"['entrincheirar', 'fortificar']"
abarroado,"['indecente', 'malcriado']"
abarrotado,"['atochado', 'atestado', 'repleto', 'atulhado', 'empanturrado', 'empanzinado', 'lotado']"
abarrotamento,['atulhamento']
abarrotar,"['empanzinar', 'entupir', 'atufar', 'repimpar', 'locupletar', 'pejar', 'atulhar', 'fartar', 'atestar', 'atopetar', 'entulhar', 'encher', 'apinhar', 'atochar', 'empanturrar', 'lotar', 'preencher']"
abaruna,['padre']
abassis,['abexins']
abastadamente,"['excessivamente', 'abundantemente', 'sobejamente', 'fartamente']"
abastado,"['sobrado', 'abonado', 'abundante', 'endinheirado', 'farto', 'opulento', 'recheado', 'rico']"
abastamento,"['cópia', 'abundância', 'abastança', 'abastecimento', 'fartura']"
abastança,"['cópia', 'abastamento', 'abundância', 'fartura', 'riqueza', 'suficiência']"
abastar,"['refazer', 'aperceber', 'aprovisionar', 'sortir', 'fornecer', 'prover', 'abastecer', 'bastar', 'chegar', 'dar', 'fartar', 'fornir', 'guarnecer', 'munir', 'revestir', 'suprir']"
abastardado,['degenerado']
abastardamento,"['degeneração', 'degenerescência']"
abastardar,"['ilegitimar', 'decompor', 'depravar', 'abastardear', 'adulterar', 'corromper', 'degenerar', 'viciar']"
abastardear,['abastardar']
abastecedor,['fornecedor']
abastecer,"['refazer', 'aperceber', 'açalmar', 'fornir', 'abastar', 'sortir', 'aprovisionar', 'fornecer', 'alimentar', 'carregar', 'guarnecer', 'munir', 'prover', 'revestir', 'suprir']"
abastecido,"['provido', 'munido', 'fornido']"
abastecimento,"['alimentação', 'abastamento', 'provisão', 'fornecimento', 'aprovisionamento', 'provimento']"
abastimento,"['aviamento', 'execução']"
abastoso,"['abundante', 'rico']"
abatatado,"['achatado', 'grosso', 'largo']"
abatatar,['achatar']
abate,"['matança', 'abatimento']"
abatedor,"['arruinador', 'destruidor']"
abatedouro,['matadouro']
abater,"['regatear', 'amarfanhar', 'demolir', 'aviltar', 'amarrotar', 'fulminar', 'declinar', 'aquebrantar', 'amainar', 'descompensar', 'despencar', 'desentonar', 'carnear', 'baratear', 'sobrecarregar', 'subtrair', 'depreciar', 'desmantelar', 'consumir', 'derrocar', 'pisar', 'liquidar', 'humildar', 'calcar', 'executar', 'alcachinar', 'derruir', 'desmontar', 'rebaixar', 'apoucar', 'desfazer', 'baixar', 'inferiorizar', 'abalar', 'decepar', 'eliminar', 'diminuir', 'quebrar', 'quebrantar', 'deduzir', 'combalir', 'aniquilar', 'esmagar', 'desmoronar', 'descontar', 'derribar', 'achatar', 'deprimir', 'debilitar', 'derrubar', 'matar', 'abaixar', 'abaratar', 'acamar', 'ajoujar', 'amesquinhar', 'apequenar', 'arrasar', 'arrombar', 'arruinar', 'baquear', 'baratar', 'cair', 'cortar', 'desabar', 'desanimar', 'desgastar', 'destruir', 'desvalorizar', 'enfraquecer', 'espezinhar', 'exterminar', 'fragilizar', 'humilhar', 'oprimir', 'prostrar', 'tirar', 'vexar']"
abatido,"['cabisbaixo', 'combalido', 'abaixado', 'descangotado', 'infracto', 'langoroso', 'aniquilado', 'amarroado', 'descaído', 'morto', 'quebrantado', 'debilitado', 'acabado', 'caído', 'lânguido', 'alquebrado', 'definhado', 'deprimido', 'derrubado', 'desalentado', 'enfraquecido', 'fraco', 'humilhado', 'prostrado']"
abatimento,"['esmorecimento', 'baixeza', 'dedução', 'quebrantamento', 'desânimo', 'enervação', 'melancolia', 'decadência', 'aniquilamento', 'matança', 'abate', 'desalento', 'depressão', 'abaixamento', 'consternação', 'desconto', 'diminuição', 'enfraquecimento', 'fraqueza', 'humilhação', 'languidez', 'prostração', 'redução']"
abatocar,"['atrapalhar', 'embatucar', 'embaraçar', 'afobar', 'arrolhar', 'confundir', 'engodilhar', 'engrolar', 'entupir', 'escachar', 'perturbar']"
abaulado,"['abobadado', 'arqueado', 'bojudo', 'boleado', 'curvado']"
abaulamento,"['convexidade', 'curvatura']"
abaular,['arquear']
abc,"['abecê', 'alfabeto', 'abecedário']"
abceder,"['absceder', 'supurar']"
abcesso,"['apostema', 'abscesso', 'tumor']"
abdicação,"['renunciação', 'desistência', 'resignação', 'renúncia']"
abdicador,['abdicante']
abdicante,['abdicador']
abdicar,"['prescindir', 'abandonar', 'desapossar', 'renegar', 'deixar', 'desistir', 'resignar', 'ceder', 'renunciar']"
abdicável,['renunciável']
ábdito,['escondido']
abdome,"['abdómen', 'abdômen', 'barriga', 'ventre']"
abdómen,"['abdome', 'abdômen', 'barriga', 'estômago', 'ventre']"
abdômen,"['abdómen', 'ventre', 'abdome', 'barriga']"
abdominia,['bulimia']
abdominoso,"['barrigudo', 'pançudo', 'ventrudo']"
abducente,['abdutor']
abdutor,['abducente']
abduzir,"['tirar', 'afastar', 'arrancar', 'desviar', 'separar']"
abeberação,['dessedentação']
abeberar,"['desalterar', 'beberar', 'embeberar', 'dessedentar', 'embeber', 'ensopar', 'regar']"
abecar,"['abotoar', 'abufelar']"
abecê,['abc']
abecedar,['dicionarizar']
abecedário,"['ábêcê', 'abc', 'alfabeto']"
abecoinha,['galispo']
abécula,['aselha']
abegão,"['quinteiro', 'caseiro', 'feitor']"
abegoaria,"['aprisco', 'granja']"
abeiçar,['obter']
abeirado,"['aproximado', 'abordado', 'aportado']"
abeiramento,['aproximação']
abeirar,"['acercar', 'aproximar', 'avizinhar', 'beirar']"
abelha,"['zangão', 'abelhão']"
abelha-macha,['zangão']
abelha-mestra,['rainha']
abelhão,"['zangão', 'mamangaba']"
abelharuco,['melharuco']
abelheira,['enxame']
abelheiro,"['apícola', 'apicultor']"
abelhudice,"['bisbilhotice', 'indiscrição', 'intromissão']"
abelhudo,"['enxerido', 'astuto', 'activo', 'apressado', 'atrevido', 'curioso', 'diligente', 'intrometido', 'metediço', 'teimoso']"
abeliano,"['inocente', 'simples']"
abemolado,['suave']
abemolar,"['aplacar', 'minorar', 'diluir', 'arrefecer', 'mitigar', 'aligeirar', 'remitir', 'lenir', 'apagar', 'amainar', 'abaixar', 'acalmar', 'quebrantar', 'aquebrantar', 'ameigar', 'amolecer', 'brandear', 'acalentar', 'adoçar', 'aliviar', 'abrandar', 'afrouxar', 'amaciar', 'amansar', 'amenizar', 'amortecer', 'atenuar', 'calmar', 'ceder', 'diminuir', 'edulcorar', 'laxar', 'lenificar', 'malear', 'moderar', 'molificar', 'quebrar', 'reduzir', 'refrigerar', 'retundir', 'suavizar', 'temperar']"
abençoadeira,"['curandeira', 'benzedeira']"
abençoadeiro,['benzedeiro']
abençoado,"['bento', 'feliz', 'bendito', 'ditoso', 'próspero', 'venturoso']"
abençoador,['abençoadeiro']
abençoar,"['apadrinhar', 'apaniguar', 'bafejar', 'amparar', 'sorrir', 'glorificar', 'abendiçoar', 'bendizer', 'ajudar', 'apoteosar', 'bemfadar', 'bençoar', 'benzer', 'favonear', 'favorecer', 'louvar', 'proteger', 'soprar']"
abendiçoar,['abençoar']
aberém,['abarém']
aberração,"['aleijão', 'anomalia', 'anormalidade']"
aberrante,"['anómalo', 'anormal']"
aberrar,"['destoar', 'disparatar']"
aberta,"['abertura', 'ensejo', 'fenda', 'intervalo', 'oportunidade', 'solução']"
abertamente,"['francamente', 'claramente']"
abertivo,['aperitivo']
aberto,['abertura']
abertura,"['rasgão', 'aberto', 'princípio', 'rombo', 'sinceridade', 'comissura', 'entrada', 'rasgue', 'forame', 'perfuração', 'vão', 'abrimento', 'orifício', 'aberta', 'buraco', 'começo', 'fenda', 'franqueza', 'inauguração', 'início', 'introdução', 'preâmbulo', 'ruptura']"
abesoirar,['importunar']
abespinhado,"['iroso', 'irado', 'zangado', 'irritado', 'raivoso']"
abespinhar,"['arrebitar', 'arrebatar', 'exaltar', 'impacientar', 'chispar', 'revoltar', 'aquecer', 'enfuriar', 'enraivar', 'enervar', 'embespinhar', 'irar', 'exasperar', 'encolerizar', 'enraivecer', 'picar', 'zangar', 'aferar', 'agastar', 'assanhar', 'azedar', 'danar', 'emborrascar', 'embravecer', 'enfezar', 'enfurecer', 'espinhar', 'esquentar', 'estomagar', 'excitar', 'indignar', 'irritar']"
abestiar,['bestificar']
abestruz,['avestruz']
abetarda-pequena,['sisão']
abetardinha,['sisão']
abetesgado,"['estreito', 'pequeno']"
abetoira,['sargaça']
abetoiro,['rouca']
abetoninha,['galispo']
abetumado,"['macambúzio', 'calafetado', 'pesado', 'triste']"
abetumar,"['argamassar', 'betumar', 'calafetar']"
abexigar,['escarnecer']
abexim,"['etíope', 'abissínio']"
abexins,['abassis']
abezerrado,"['amuado', 'embezerrado']"
abibe,"['bibe', 'galispo']"
abicar,"['aportar', 'embicar', 'imbicar', 'aguçar', 'chegar', 'encostar']"
abichar,"['arranjar', 'atingir', 'auferir', 'sacar', 'levar', 'haver', 'tirar', 'abiscoitar', 'adquirir', 'alcançar', 'angariar', 'conseguir', 'granjear', 'obter', 'pilhar', 'receber', 'ter']"
abigarrado,['variegado']
abigeato,['abacto']
abio,['abiu']
abirritação,"['atonia', 'fraqueza']"
abiscoitar,"['adquirir', 'alcançar', 'abichar', 'sacar', 'haver', 'ter', 'biscoitar', 'tirar', 'angariar', 'arranjar', 'atingir', 'auferir', 'conseguir', 'granjear', 'levar', 'obter', 'pilhar', 'receber']"
abismado,"['imerso', 'admirado', 'banzado', 'boquiaberto', 'espantado', 'pasmado', 'perplexo', 'surpreendido', 'surpreso']"
abismal,['abissal']
abismar,"['despenhar', 'engolfar', 'arruinar', 'precipitar']"
abismo,"['abisso', 'voragem', 'perambeira', 'pego', 'tragadoiro', 'poço', 'tragadouro', 'despenhadeiro', 'báratro', 'pélago', 'precipício', 'barranco', 'inferno', 'mistério', 'profundeza', 'sorvedouro']"
abispado,"['astuto', 'prudente']"
abispamento,"['astúcia', 'cautela', 'prudência']"
abispar,"['avistar', 'conseguir']"
abissal,['abismal']
abissínio,"['etíope', 'abexim']"
abisso,['abismo']
abiu,['abio']
abjeção,"['aviltamento', 'baixeza', 'infâmia', 'vileza']"
abjecção,"['aviltamento', 'baixeza']"
abjectamente,['vilmente']
abjecto,"['desprezível', 'vil']"
abjeto,"['indigno', 'infame', 'sujo', 'torpe', 'asqueroso', 'ignóbil', 'desprezível', 'sórdido']"
abjugar,"['descativar', 'soltar', 'libertar']"
abjunção,"['afastamento', 'separação']"
abjuração,"['arrenego', 'renegação', 'retractação', 'arrenegação', 'apostasia']"
abjurar,"['abnegar', 'renegar', 'arrenegar', 'perjurar', 'renunciar', 'abandonar', 'apostatar', 'desistir']"
abjurgar,"['invetivar', 'objurgar']"
ablação,"['amputação', 'corte', 'excisão', 'extirpação']"
ablactação,['desmame']
ablactar,"['desamamentar', 'ableitar', 'desmamar']"
ablaquear,['desprender']
ablativo,['extrativo']
ablegação,"['desterro', 'expatriação']"
ablegado,['desterrado']
ablegar,"['mandar', 'deportar', 'banir', 'degredar', 'desterrar', 'exilar', 'expatriar', 'exterminar', 'relegar']"
ableitar,"['desmamar', 'ablactar', 'desamamentar']"
ablepsia,['cegueira']
ablução,"['banho', 'lavadura', 'lavagem']"
abluente,"['detersivo', 'abstergente', 'detergente']"
abluir,"['mundificar', 'escoimar', 'expurgar', 'apurar', 'perlavar', 'limpar', 'clarificar', 'purgar', 'alimpar', 'depurar', 'lavar', 'purificar']"
ablutor,"['abluente', 'purificador']"
abnegação,"['isenção', 'sacrifício', 'desambição', 'desapego', 'desprendimento', 'altruísmo', 'desinteresse', 'renúncia']"
abnegado,"['altruísta', 'desinteressado', 'desprendido']"
abnegar,"['desistir', 'abandonar', 'abjurar', 'renunciar']"
abnodoso,['liso']
abnóxio,"['inocente', 'inócuo', 'inofensivo']"
abnuir,"['discordar', 'desapoiar', 'desconvir', 'desdizer']"
aboama,"['absorto', 'admirado', 'embevecido']"
aboar,['clarear']
abóbada,"['concameração', 'cúpula']"
abobadado,['abaulado']
abobadar,['cambrar']
abobado,"['tarouco', 'apatetado', 'apalermado', 'tolo']"
abobalhado,['tolo']
abobalhar,"['imbecilizar', 'aparvalhar', 'abobar', 'atoleimar', 'entontecer', 'idiotizar']"
abobar,"['entontecer', 'imbecilizar', 'abobalhar', 'aparvalhar', 'atoleimar', 'idiotizar']"
abóbora,['jerimum']
abóbora-carneira,['carneira']
abóbora-de-coroa,['barretedepadre']
abóbora-do-mato,['guardião']
aboborar,['amolecer']
aboborinha-do-mato,['taiuiá']
abocadura,['seteira']
abocamento,['colóquio']
abocanhado,['mordido']
abocanhar,"['ferrar', 'ingurgitar', 'atassalhar', 'boquejar', 'engolir', 'caluniar', 'aboquejar', 'abocar', 'bocar', 'devorar', 'difamar', 'morder', 'tragar', 'trincar']"
abocar,"['devorar', 'dirigir', 'bocar', 'ingurgitar', 'atassalhar', 'apontar', 'engolir', 'abocanhar', 'tragar']"
abocetar,['arredondar']
abochornado,"['abafadiço', 'quente']"
abochornar,"['aquecer', 'envergonhar', 'sufocar']"
abodegar,"['aborrecer', 'importunar', 'incomodar']"
aboiar,['boiar']
aboiz,['boiz']
abolachado,['amachucado']
abolachar,['achatar']
aboladura,"['amassadela', 'amolgadura']"
abolar,"['achatar', 'amachucar', 'amassar', 'amolgar']"
aboleimado,"['grosseiro', 'parvo']"
aboleimar,"['aparvalhar', 'espantar']"
aboletamento,['alojamento']
aboletar,"['agasalhar', 'asilar', 'hospedar', 'acoitar', 'aquartelar', 'acomodar', 'albergar', 'alojar', 'instalar']"
abolição,"['abolimento', 'proscrição', 'supressão', 'derrogação', 'extinção']"
abolicionista,['libertador']
abolido,"['derrogado', 'anulado']"
abolimento,['abolição']
abolir,"['viciar', 'dissolver', 'desatar', 'apagar', 'desvalidar', 'revocar', 'dirimir', 'suspender', 'cancelar', 'banir', 'derrogar', 'proscrever', 'abrogar', 'anular', 'amputar', 'cassar', 'desfazer', 'eliminar', 'extinguir', 'invalidar', 'rescindir', 'resilir', 'revogar', 'suprimir', 'tirar']"
abolorecer,['bolorecer']
abolsar,['engelhar']
abomaso,['coagulador']
abominação,"['desadoração', 'aborrecimento', 'repulsa', 'detestação', 'aversão', 'asco', 'execração', 'ódio', 'repulsão']"
abominado,"['amaldiçoado', 'odiado', 'detestado', 'execrado']"
abominando,['detestável']
abominar,"['malquerer', 'renegar', 'arrenegar', 'amaldiçoar', 'odiar', 'execrar', 'aborrecer', 'desamar', 'desquerer', 'detestar', 'ojerizar']"
abominável,"['odioso', 'vitando', 'infando', 'ominoso', 'abominoso', 'execrável', 'detestável', 'execrando', 'horrível', 'nefando']"
abominavelmente,['torpemente']
abominoso,"['nefando', 'ominoso', 'abominável', 'detestável', 'execrando', 'execrável', 'odioso']"
abonação,"['fiadoria', 'fiador', 'caução', 'abonamento', 'abono', 'garantia', 'fiança', 'aprovação']"
abonado,"['forro', 'rico', 'afiançado', 'abastado', 'acreditado', 'endinheirado']"
abonador,['fiador']
abonamento,"['garantia', 'abono', 'abonação', 'caução', 'fiança']"
abonançado,"['amainado', 'aplacado', 'aliviado', 'suavizado', 'mitigado', 'abrandecido']"
abonançar,"['tranquilizar', 'descansar', 'apacificar', 'asserenar', 'apaziguar', 'abrandar', 'repousar', 'desalterar', 'acalentar', 'desamotinar', 'calmar', 'aplacar', 'achanar', 'encalmar', 'acalmar', 'amansar', 'contentar', 'pacificar', 'serenar', 'sossegar']"
